pca_1,pca_2,pca_3,pca_4
-428.9010074114708,-52.338214781014116,-6.50132435840982,-12.035053298838925
-2.5883692993024043,-67.20150691942253,-7.293353305769037,-20.4724299832982
-229.2399960531192,-58.98020791734869,-6.608468510751855,-11.59556808972684
-0.9234144201746964,-55.0255952974889,12.50336586970444,74.78755225797667
30.00772547374423,-68.24734487582414,-7.276641188653035,-19.86893727962382
-481.98749840097815,-51.093414923255814,-6.907240101055753,-19.34365127426264
-2.5272470031457166,-66.91495259831271,-7.051374750465097,-16.481026528172016
-1.5730281952778138,-60.10423879572564,3.775763705185413,38.60065042764651
413.9384310556449,-81.71628804504354,-8.054909913712361,-28.68378716153915
-2.297668513131606,-65.83774074786471,-6.151844814543692,-1.5326766157725271
-36.20555804994938,-64.2434073272005,-5.746663859131242,4.8494769795325565
67.02509377495095,-69.08424210206779,-6.968350336461137,-14.360404758932136
-481.9877677066404,-51.09475463801214,-6.909360451107097,-19.35531511475144
557.7924672229666,-85.41609748271217,-7.049217843787644,-19.21095866974812
-343.59920292934845,-55.339615380011814,-6.6813526174031335,-14.109870941462074
-36.93668043464214,-64.71995186790815,-6.162868141819983,-2.0903605212272938
-1.213319125317657,-57.84370656586496,6.940230246742607,60.27610918013581
-356.45038614060667,-54.82862777157735,-6.605466333082887,-12.968569286984634
-338.72739770613447,-55.506641568321044,-6.687210023806532,-14.165937267661032
-336.5705502480417,-56.013718827000474,-7.050579040477871,-20.18008861826541
-364.25597298247584,-54.84569553677908,-6.83029051833395,-16.828486908747713
-481.9876719989765,-51.091001874785974,-6.902789688629179,-19.315236613344773
885.4106886501963,-96.54262361269664,-7.593410862120413,-15.786742064270534
-0.90991454221517,-59.34191088089919,-0.7306332100384232,88.89460886506754
-295.8176959706526,-57.27070770285768,-6.989106223732362,-18.706051028334862
319.19362350873575,-75.43933221534594,-5.413663790517174,14.284521808906886
-389.6939679950994,-53.764431887760104,-6.625136411961651,-13.580655588498509
-481.9876719989765,-51.091001874785974,-6.902789688629179,-19.315236613344773
1075.440364906295,-103.49979735198104,-8.217695472303697,-24.148222304103513
-169.68061116830273,-61.02627474392354,-6.689521418551518,-12.345500412342082
91.69595723942156,-69.28371149661425,-6.468012121871919,-5.730659226006615
-240.52234525225072,-58.31179628291851,-6.360550912254144,-7.520312781470131
-1.93128232732891,-64.12442145725323,-4.723636122234563,22.30691285683521
2602.9518949191265,-140.3450149732883,20.967408322465975,31.754253680782398
-1.0467037441248868,-59.980951546353424,-1.2621440433122573,79.97593037521871
-481.98760753896096,-51.09265013947761,-6.9056515291508695,-19.336930966578056
-1.8714384591383948,-63.843712739038885,-4.4877973728678,26.262928635739065
-411.534982654555,-53.5132506105305,-7.004945768387412,-20.22661077049909
-1.9309381122279268,-64.12319216936561,-4.723899787955959,22.315454308983668
-399.4211798336712,-53.35027585008352,-6.541517230326523,-12.402747077036755
-2.175702890827227,-65.26714676264508,-5.674783364852035,6.412008729221583
-0.16769995544017674,-45.85169986436844,32.555261164656486,107.04585079535823
-278.47235956126394,-57.36252402343666,-6.596930463557683,-11.959151524092414
-326.57724966257615,-56.35627088358999,-7.063467691939965,-20.289720337816764
1891.338649440283,-130.58451686090314,-8.598015258358569,-21.55397075368856
-481.98776055502776,-51.091050441447145,-6.902311429796651,-19.32447190928543
1059.9173559602941,-101.23912396006749,-6.762530453519868,-0.08228801314794022
-298.035049758749,-57.051500224260685,-6.8692839252590225,-16.69937862740775
-247.89307658493922,-58.41127176695455,-6.637821742560165,-12.337243475051892
-231.11122764382336,-59.49295624540802,-7.0819193436943255,-19.5315183480917
2697.717337378289,-158.64285470036918,-10.045947046536225,-36.778214113631016
-99.10835952140695,-63.594001997046874,-6.9136138143866965,-15.24708666966028
48.508481370890465,-68.2325089695572,-6.762511094931062,-11.141713060198322
-0.7265282216471445,-47.2426976962618,34.089665480517944,66.93853433067787
-2.2671034798157303,-65.69420620195832,-6.032428332372969,0.4568524273953506
-481.98780864894064,-51.101525908218186,-6.920539132793678,-19.40118019472644
-466.982051905901,-51.534219828079024,-6.867697914194308,-18.523850152343297
784.560247197338,-93.874018132649,-8.109745541452504,-25.46777285173982
-2.0381812291649117,-64.62403101832176,-5.140644323622231,15.358514711690306
-1.9486216850502285,-59.529292761520125,9.392383014375582,7.1282707134057475
-2.5116558233740545,-66.83987002556081,-6.986844649399563,-15.459599034078725
-481.9876938028169,-51.09187277155306,-6.903670677882952,-19.330124553732496
-2.5421601705065684,-66.98219736379251,-7.104890447508891,-17.44213517285487
-2.2206009777404123,-65.48109854304377,-5.85682252393253,3.4286240699079165
-351.1888984906283,-54.937706644925186,-6.552267076992949,-12.038139190598454
-0.3355747022493792,-43.36955258792131,41.81682714240231,86.2579689213048
-434.9735806952468,-52.49134569250432,-6.792836311724379,-16.945965375680245
-477.9752554682091,-51.15825624013854,-6.8494741391256975,-18.384947132371586
-275.58147251529664,-57.96600973571372,-7.019553096741147,-18.967384834642967
-399.99714915807175,-53.69191874487967,-6.841187997871206,-17.384904563502044
-356.4506899186403,-54.83277127449556,-6.6128538677782505,-13.006831015709688
-1.4585025143337398,-53.559189527154295,22.461607562535598,27.975225948079853
-481.98777228526086,-51.09144512477982,-6.902940177250493,-19.318244748743936
-2.4815116581622485,-66.70058972591016,-6.874583598206133,-13.500873797330739
-481.9874754131054,-51.09060944243984,-6.903302750805102,-19.317521194387947
-133.49972891115266,-60.8300901979072,-5.549888419338113,7.079481624711612
-99.84271682164793,-63.495342028701714,-6.8486959707023045,-14.217128860688454
-233.01803072199107,-58.99526859890192,-6.723233151412469,-13.549609063580306
111.7491524298502,-70.83387455077535,-7.207208601650778,-17.887711308790838
-481.9873448886457,-51.090048641442564,-6.903538934069902,-19.319183301273114
-292.71245175167684,-56.871343989433896,-6.574081260470178,-11.767597673305286
-2.1145370609555245,-64.98148809045637,-5.437445603776964,10.382584015763747
-326.9247340720106,-55.62659083637906,-6.466198858027814,-10.349798650252724
-449.9633864921566,-51.97494389078232,-6.769856290886486,-16.741693125545453
-2.114516897656154,-64.98209722958644,-5.439149599056214,10.3763995093992
-2.4960984360146514,-66.76874421095928,-6.929237109561781,-14.474436545940065
-439.969748685642,-52.3188792416987,-6.784452099940487,-16.86832043635031
-481.9873929057083,-51.09182411690254,-6.906819987682755,-19.33306465827269
-2.4655502743003397,-66.6228710676314,-6.80629560910075,-12.463076077953986
-419.74874776834486,-53.08415952535871,-6.874237235864424,-18.126770631542485
-0.2603307957447873,-45.93877695830664,33.24911807147133,99.97581992878672
168.69534432962826,-72.86302714550945,-7.348732766678195,-19.61717587647581
-386.03713097639917,-54.3157188157447,-6.981152312224588,-19.554945544533165
-355.71592535955233,-54.923535960014924,-6.665198527266586,-13.960520594228045
-470.4803352681109,-51.41461327362728,-6.858996525485392,-18.465973572058655
-481.9882985873969,-51.09652087472713,-6.908380484602441,-19.35562117788505
-2.4652968265192707,-66.6238743910156,-6.810024144029003,-12.476327046097119
-333.48086511509683,-55.68614037433652,-6.694244769428264,-14.231848400069486
-166.65624114042905,-60.770249399880235,-6.3964609297762625,-7.41754931005093
-2.3896534334580406,-66.26872339214395,-6.5121551352876565,-7.513901642779313
-366.89707600109773,-54.2522394500517,-6.412692805584637,-9.846668025306363
-481.9880954862864,-51.09663413683937,-6.9113218243022825,-19.367258251806227
-2.2371139146827312,-65.55437262894804,-5.913686571755027,2.432762638908816
-2.069127197096462,-64.76801076934775,-5.2576833370314455,13.367770397300394
-481.9882892064906,-51.09604655419498,-6.909844958987027,-19.352728464047534
-415.7057416571523,-53.008772415616,-6.702395247998671,-15.207903583977785
-133.30519406982654,-62.27668260051266,-6.743529755449772,-12.816127555853855
265.9256321044207,-75.98567201664713,-7.3068709588293,-17.863926050344027
-470.979810678604,-51.397007895343116,-6.858717803699179,-18.461874149461657
-2.58836887842894,-67.19958076692193,-7.2890270831364194,-20.444637346333014
-311.08878408295584,-56.89553286106111,-7.0927090711679135,-20.535773835285152
-351.9838914851406,-55.129963893712635,-6.739430687352664,-15.054231708764489
-459.9875416042555,-51.7770736905055,-6.876305928512247,-18.61840165093849
-412.1627219873688,-52.913706916642674,-6.524755261114647,-12.24844417260714
494.70739450328193,-83.55390949859978,-7.392163887716848,-16.773338826384865
-481.98777228526086,-51.09144512477982,-6.902940177250493,-19.318244748743936
-132.55506948916786,-62.29897389673282,-6.743366245834137,-12.810761880496534
-377.0125271200998,-54.48153573247616,-6.8737952566107365,-17.675563112414178
-2.419668683526341,-66.40883368670943,-6.6282811583779075,-9.482018928806998
-326.50109487622933,-56.00037442458114,-6.7663175592971525,-15.335510816551983
-2.3135976441810553,-65.91374749140283,-6.216881776493378,-2.5550922240275806
-481.97274865679896,-51.022055958797814,-6.846414984356733,-18.33882517445096
-1.9936410519935592,-64.41630520544835,-4.9661843621525525,18.3029650092522
-2.007661234880992,-64.48002609944216,-5.017676341694352,17.361813023733756
-2.3285692830592533,-65.98656589738081,-6.277454542170088,-3.56339245884107
-2.4803633877648603,-66.69419347863442,-6.869150708606041,-13.468462064701153
18.80818617552924,537.4823697821718,1607.3291643602151,-147.35271428333945
-2.268199745042835,-65.70097013512286,-6.038452440802647,0.4142347320138066
1994.4323750894491,-135.71243102110978,-10.061593779686929,-44.764608177955246
-481.9884436898538,-51.09643566245701,-6.90944118897516,-19.353619469514026
-2.160952437149208,-65.20085801666988,-5.6233218667357825,7.364383386462251
-1.2908537441548005,-61.12394853594957,-2.216062718818012,64.07043694908539
-418.999915099843,-53.11897074320631,-6.884719753651242,-18.18686717088092
-1.6263846543535554,-62.69587853240513,-3.52956473652404,42.19382636698213
-1.6264927926343524,-62.69576960934344,-3.5284561248400554,42.19806306248304
-290.8574012494679,-56.4334498346821,-6.16036598434378,-4.844638086704305
-2.481960737707249,-66.70214492999281,-6.874505593095818,-13.51022367920355
-1.7024849672870488,-63.050983398903426,-3.826228491795261,37.23753737881662
-481.9873778072648,-51.09231351090536,-6.906664203877939,-19.339744884299076
-391.50378919962645,-53.988486370199396,-6.857546146182992,-17.51796552526974
-481.98792044164077,-51.093550058371456,-6.905319082375736,-19.33615634899977
-481.98767128087854,-51.10101675962842,-6.92041316347492,-19.401258024516366
-296.53678870524664,-57.10291984842963,-6.872376734692341,-16.720132897448018
-1.7494424627184346,-63.27330116006133,-4.012735370782135,34.20642575874569
-481.92672100892105,-50.80616977947557,-6.664283552906575,-15.348529777654932
3537.8806290278417,-186.41131338206702,-10.337400315231577,-32.4755837566113
-440.51564917535933,-52.51526452228313,-6.9615838548751805,-19.840598748537428
403.39400035349405,-80.41794512833035,-7.2627086744120275,-15.616545764870956
-262.3585516951017,-57.565532999532095,-6.3313077847646335,-7.2572483232142995
-481.98725862478966,-51.09082600936711,-6.905519785337822,-19.325989714118663
-434.48928340857424,-52.57990183927858,-6.851700914010878,-17.940619572284575
287.91053426765365,-76.74283528640653,-7.3423441847639985,-18.15522666859007
-481.98766697824664,-51.09106444929779,-6.902874461490677,-19.31532623466535
-349.5321519488228,-55.431516298880226,-6.920578467513808,-18.06657046006954
-481.9878113838964,-51.091880377050806,-6.902230134812497,-19.32280784483764
-39.770957742676785,-66.2076492982291,-7.472138443236787,-23.93228026299882
-2.328214033282607,-65.97996342858394,-6.269753557160892,-3.5162782189464616
-365.28674675027014,-54.96074716461924,-6.9542746798602595,-18.844256417187207
-0.4599062976309169,-55.624414611452416,5.9081520697125764,113.35645406293995
-481.9873922421221,-51.090046152118255,-6.902622522853163,-19.315481894245195
182.30835868321373,-72.75610483311638,-6.894796726586637,-11.84942268092947
-0.9703020443490828,-51.27462500688888,24.36676895784245,59.783774691340284
-360.27306826743063,-55.05558995677607,-6.901361624027159,-17.893894614992615
-2.6035451520341204,-67.27370549517522,-7.354307550818312,-21.473677190413614
-2.542122377249099,-66.98176531527287,-7.1056009596763205,-17.437584227413844
-153.5719611681341,-61.72574178828245,-6.837578272156332,-14.565007656776462
-426.4643771188437,-52.712521050755605,-6.746250934904065,-16.059171044061472
-336.9335017940586,-55.35768737670675,-6.51693668004954,-11.248815557797007
-277.71425850980404,-47.822234110577504,19.7410928350286,-20.270270474561567
-1.901030400913353,-63.98108830794028,-4.6018614262757875,24.302709370602308
-2.420305642895935,-66.41260336546168,-6.632705677945795,-9.509172180787264
-1.7027344135209108,-63.05303112591169,-3.827136646237169,37.22544644357411
-2.2218933527084173,-65.48419436825623,-5.85837548398643,3.4032037802373085
-2.040546604740824,-60.328297674435355,7.917343063095896,2.2483117796662273
-2.3283040270421917,-65.98128878427912,-6.271851409795447,-3.5342646181759223
-156.49346025178252,-61.26132514762615,-6.528036039273182,-9.514513136118664
-1.7031936489315451,-63.05639828424244,-3.8315725389931536,37.19927338182145
-2.0994562208900525,-64.90994776017858,-5.3761876079613184,11.384535948183574
-2.1606188458989077,-65.19609505908754,-5.614699550961382,7.406809184556159
-376.9673631851014,-54.26863048608357,-6.697594554483555,-14.702673250562748
-2.2366601997505358,-65.55131736599284,-5.912002448825686,2.4483106227777474
-414.5183621406648,-53.34188591647118,-6.948769870095465,-19.226708984247896
20.576863992023114,-48.770189960941174,42.406481192432366,-13.021132544318807
-141.6256309886088,-62.34967663612422,-7.0298903833149495,-17.68181330508844
-2.2978901572292934,-65.83983862087621,-6.152445481333272,-1.5447715962578012
-425.24515480384656,-52.890949850485285,-6.854915644589437,-18.041672314825984
-409.49088190841417,-53.36854107597878,-6.834888603653575,-17.292848458058483
1469.2264420892193,-117.95769563358508,-9.549414434695915,-42.05463788655955
-360.53922244577416,-55.118430626534135,-6.955758197188915,-18.877818727032594
-481.9720424354102,-51.020257383349474,-6.846720918374787,-18.345191061972702
-1.4128537343917824,-61.69504105604592,-2.6924990025480433,56.12109620429412
202.49926446039632,-73.66449053790052,-7.102301690637388,-15.088770660476106
-2.2675592803739266,-65.69555396745852,-6.032137269906047,0.4577896502042618
-2.496141294468253,-66.76643497901327,-6.925949469726795,-14.451833616065896
-2.5875760077049743,-67.1950695882176,-7.285140553083467,-20.423724513296573
-167.04738026457812,-61.187731804338675,-6.755522661099138,-13.374045853725894
34.93844963299818,-67.54896067087087,-6.564142654543946,-7.974399332086092
-465.9675898891201,-51.49820480375965,-6.8100660612053705,-17.546336289286753
-1.8856022436382258,-63.90839250949453,-4.541398846724799,25.311437935054684
-2.3438004023728847,-66.05677190632747,-6.33751313032098,-4.556396934567127
-481.9883544631344,-51.096259964704984,-6.908934193932728,-19.34750330088349
497.6073935929836,-74.15893236565528,14.636989335633078,6.269571837610289
-389.03506051616637,-54.211947108208,-6.9767628130739805,-19.506299516799466
-271.6231602345038,-57.81535382154657,-6.788590545565474,-15.058256908063226
-224.25899306238,-59.22277261324362,-6.67228147561784,-12.640886215966626
762.0880065389363,-91.15274475022909,-6.458767014243161,1.7141488632071618
-358.96462367539687,-54.818645611847955,-6.666761723511766,-13.960653379743954
-481.98739908572446,-51.08999449971074,-6.9029846754367234,-19.317066171340436
-481.97247601204145,-51.01982424949493,-6.84228684930934,-18.32825402251127
-481.98842925499673,-51.098703021244134,-6.913482869999938,-19.37788245956789
1937.3658263874336,-132.5985501700274,-9.025717616458092,-28.121017220256878
-2.5883035854606464,-67.19873876968556,-7.2873312034038,-20.444148968311872
-2.38922944103142,-66.26633841952071,-6.509355865606168,-7.4963083331813625
-338.9925579989006,-55.57230446296311,-6.749501786792235,-15.179294631542707
98.02336534505451,-70.29241881640887,-7.128734718623445,-16.7310164437523
-2.5419076463968615,-66.980638695025,-7.105156544877208,-17.437197453276028
209.58583904344846,-73.47467092325695,-6.751631449142387,-9.192611929298227
-249.5381119244447,-58.57241302149355,-6.815546334342448,-15.312970033539152
-204.9922566700625,-59.74553634013676,-6.583774369219393,-10.924405055401882
5.488111176493487,141.02472987463204,541.4077303231354,-7.998195251478642
-1.7031948916286896,-63.056407806081936,-3.8320192604384817,37.19760477398013
-481.98758380726326,-51.0905011589762,-6.902194233538742,-19.31328693452259
64.5463772330516,-69.14198011896531,-7.082799583725222,-16.312013824232473
-2.5573403853888337,-67.05351402695096,-7.165372031139286,-18.4429372908704
-2.053560553457171,-64.6941382665929,-5.196167786493565,14.380581615204276
-481.9884184666794,-51.09710723624223,-6.911229934193456,-19.359893029522127
224.54081364906438,-73.91791067557425,-6.7128241291763135,-8.395205590762156
324.1126766896535,-76.3288981773552,-6.019040840157558,4.2617481158695645
-481.98778039313424,-51.090893591322356,-6.901681171362815,-19.311002353479413
-41.366673565797576,-65.43120355594394,-6.872878094313142,-13.966348852303154
-345.003801660722,-55.43585012401517,-6.797878722048675,-16.086216334822787
-417.5158562488613,-53.23543064160359,-6.938638436798728,-19.163482515128912
-294.00744017115454,-57.04189315330184,-6.7508463211307355,-14.73414577337888
-1.9322650305001596,-64.12853166335364,-4.725606888477522,22.28990416721823
108.98528014800527,-70.81669618851465,-7.272860073608715,-18.896491029681343
-114.1749898545375,-63.435225990053176,-7.1850287289782,-19.994871527485106
-324.0637212854531,-56.370232064820826,-7.007614647913399,-19.33190476679706
-409.97534170902213,-53.276692696143144,-6.76591844449776,-16.249677228493873
-1.9322797517020511,-64.13086551093356,-4.7310091045071445,22.26665664953061
-2.1146985013938115,-64.98162327938658,-5.4373952682008895,10.392426186856547
-481.98865102389135,-51.104474254482405,-6.921508920503531,-19.401863667156825
-212.34805114610015,-59.7798228784594,-6.81421718454268,-14.8107884053109
-2.0383500331160325,-64.62417339034711,-5.1382109634832736,15.357314142129653
-2.0685489881384536,-64.76585109748208,-5.258564428094724,13.375893597783847
-481.9873628527559,-51.090539262430276,-6.90465852101405,-19.324748281962226
3275.0428298719953,-149.0947136379539,63.04759607295692,-16.454862053424243
-366.6632550283568,-54.33795609356723,-6.479981283847804,-10.891531617792952
-277.26879004692796,-57.6166262811384,-6.773937009845157,-14.943970925888571
-242.90283944891758,-41.280276961017506,40.206623667269284,-21.439134566257266
-2.4356262448925774,-66.48692606438526,-6.696690530942414,-10.527986036352805
1181.2107559128356,-106.69950922057748,-8.00789849226398,-19.515779802210414
-435.50379023338326,-52.616404154354925,-6.909590681142981,-18.921587484023878
-481.987747999896,-51.09181862982124,-6.903116419249778,-19.328007423799814
-481.9883069401332,-51.09357599475192,-6.903989540097858,-19.331313364069647
115.14881343295164,-70.23649067555725,-6.62271193505292,-8.0267773037432
-438.92520789388647,-52.138047410903475,-6.6049334183788275,-13.890836647635703
-2.2519023492057766,-65.62501343126709,-5.975222186800218,1.4316286274154957
-0.2136341435544502,-10.120172769394372,141.46246731628088,-4.31641780076304
-302.812501688303,-57.02868628261022,-6.980135179208295,-18.61221107921113
-0.07580001145714339,-32.676098646826226,71.59858828163874,74.62667296138211
-2.618244676809676,-67.33858625751199,-7.404186240816003,-22.408796435976573
6.864553453660783,148.63586783014574,550.3273896178895,78.15775546670439
-408.9760701349302,-53.31250201621165,-6.76900548948162,-16.279753176240533
-481.9875527974913,-51.090386180921726,-6.902877691107715,-19.316464894304666
-2.5722518786568136,-67.12612022655448,-7.229417502413432,-19.451349508388823
-2.1151700793132053,-64.98659651326427,-5.44453093114783,10.346592168213009
-464.98440007384784,-51.60630494617485,-6.870828809597651,-18.548006135409494
-481.7454349230281,-43.82717363883201,12.641160213145476,-22.02936304935532
240.73242852342568,-75.28266566634413,-7.2527680618706825,-24.722431355186863
-1.8706255171176227,-63.83827766917994,-4.4812554614392,26.29812820172039
-481.9881727044594,-51.096706371116106,-6.912212482141062,-19.364205119177413
0.5061001961162277,-28.12203346158217,79.41761605130947,106.97625518963235
-1.7789269485101542,-63.40881484655888,-4.1241485564423925,32.27020183036807
-1.1533437777879714,-60.479606740237244,-1.6789303929972246,73.02887582644601
-2.465650584852133,-66.62416609190596,-6.807932954984357,-12.467777437927715
-187.0950877048859,-60.788247199762495,-6.9634514234142655,-17.097419574267413
-481.957351248486,-50.9493811722036,-6.783961841519508,-17.34123016738645
186.44326452821488,-72.24589253329498,-6.355403684336662,-2.9304030663297462
39.86020611933881,-67.71802711047395,-6.571282149314643,-8.03878108179625
-2.328968069939076,-65.98833335828493,-6.281734841888698,-3.5819601789250117
-469.9812975045146,-51.4374335871109,-6.868049302406559,-18.515539583490213
4.127906354940839,-27.40158127245889,44.29782151769609,391.8205905877971
-2.5726627518747134,-67.1268931468161,-7.228468098669696,-19.445072719070343
-2.099169173045255,-64.91015415248026,-5.378928762567109,11.37245243048374
-481.9884436898538,-51.09643566245701,-6.90944118897516,-19.353619469514026
354.28382159789436,-78.22972283762006,-6.777466682882025,-8.050236560090259
236.8332799231033,-75.28113209071353,-7.512812291985577,-21.51564988157725
2149.4101655432264,-139.231052244719,-8.78461498497342,-21.84185199512101
-470.9807036443708,-51.40294177402402,-6.864163893737392,-18.499671072844496
-2.1911072389665067,-65.33971284697563,-5.735823671363767,5.41224365212658
-301.0036667440463,-56.80979814268553,-6.750746747389622,-14.704295636729984
-481.98835110474334,-51.09807715641071,-6.912717869186503,-19.375753538104586
-283.23563881186647,-57.2795271447128,-6.6606396124858085,-12.963444591462402
1176.4024704849194,-106.82702724016913,-8.246851761728433,-23.46715507824084
-442.49862430869064,-52.37499902544735,-6.901853976473486,-18.831899954938685
-359.94769522232286,-54.7069487129536,-6.599969120857093,-12.92249589234417
-481.98820981345034,-51.094340343472965,-6.906908128833733,-19.33850621967179
-107.1800212722378,-63.679917096230476,-7.201563601605308,-20.129322155700955
-461.9704333254835,-51.634760976093034,-6.812864894572897,-17.58494313035823
-481.98901072524257,-51.10074745590838,-6.914263981720989,-19.389564791253303
-384.5084380730768,-54.230489712738134,-6.872184590011472,-17.627772721184222
-1.6418782950833704,-62.76759338092437,-3.588092441444022,41.20263259329433
-173.70229128796902,-60.53385000779846,-6.392738171008501,-7.362022416194078
-481.95693389446143,-50.949581119825716,-6.784494503424228,-17.339391640399867
-481.98756722117037,-51.09230355360814,-6.902998559010965,-19.324939256187434
-388.97518424659836,-53.93351120530879,-6.7450214095670225,-15.576161134585304
-2.2046458734128893,-67.06540176424555,-7.166740786650294,-18.45154952348921
346.16188754055366,-77.37459537640311,-6.292291248999307,-0.007818433519976783
-352.39189746333017,-54.679081941942044,-6.3713024967493785,-9.037245679236687
-2.1453550983484266,-65.12471719711165,-5.5551592216824615,8.400815550943214
-1.9164741663715958,-64.05303616534067,-4.660696197273514,23.312389745187893
-482.0035780261205,-51.16707192984181,-6.9679038457586095,-20.365110484000805
-1.0752588022749932,-51.72169153595635,24.091762718621712,52.81585645775082
922.0135456006799,-98.37261375235256,-8.117735308914938,-24.17742623532972
-481.9880911407508,-51.09283609971858,-6.902397300588515,-19.32256256393723
-2.32856549893925,-65.98159753470416,-6.2703236915025995,-3.51658076487736
-404.47967277914285,-53.47148216561579,-6.781730513163762,-16.3690668075801
-2.481826114560042,-66.70851697842589,-6.885542367999031,-13.544872200197231
-2.328157533479769,-65.98105975596569,-6.271356330294478,-3.530728609982914
-2.497085453000261,-66.77995889805928,-6.945167686606151,-14.538973797672773
-439.93952655632756,-52.1775175266507,-6.669339362546196,-14.907977905186286
-481.9721416407445,-51.01937735656744,-6.8431453415528205,-18.320786693756087
-319.30701808797335,-54.14419852834254,-1.1662954212583467,-15.891321532473492
-39.61838458092129,-65.49277026727027,-6.874310204156291,-13.99529420982763
-297.0680335993213,-57.23617567791243,-6.997802933432183,-18.749752246996614
-2.0392853824165638,-64.63005601995167,-5.1448491068841165,15.320684173261714
-421.498280642723,-53.02860600592349,-6.874839191181621,-18.128687852297066
-376.5129953063673,-54.4973897663509,-6.873432994990401,-17.670076793196962
1419.2088576387662,-115.30564918176674,-8.706977801082756,-28.510715981388408
-481.98814466263565,-51.09664256961938,-6.9108523385305975,-19.365230743194118
227.6193006219867,-73.87902045903482,-6.596575095783744,-6.4413632474447775
555.3888864203947,-86.35781383125433,-8.07513020063306,-27.486170354374337
-384.02349054525286,-54.31399646972631,-6.9252997786706665,-18.588648576482772
-2.2216139424843355,-65.48099801043648,-5.852820949898463,3.4420408359901464
954.9608046682648,-99.64930831195448,-8.284388133150784,-26.59362896203521
-2.282350381033625,-65.76641660469589,-6.092858683941331,-0.5407858069481158
-2.2988230543777184,-65.84513154838069,-6.158688948168918,-1.579020940846779
-401.404709855987,-53.21120067629157,-6.480359777297437,-11.390430942316096
-454.4910915387912,-51.96415408110079,-6.881478579578567,-18.67670996677233
-2.5417986266780517,-66.98261343472048,-7.107099488568523,-17.451585196634635
-2.55724170309186,-67.05373951153061,-7.166148716302168,-18.444094098485824
-481.9875043870099,-51.091226874493245,-6.904537237390222,-19.321677624463387
-2.313174702506238,-65.91106481855418,-6.212470062665825,-2.5409895048360536
-1.6056771223024653,-51.943083277242,28.88108719009881,11.439359780050856
-16.009492210682662,-66.30479791426147,-6.9081577000228,-14.2957276378865
-2.2977848383389436,-65.83824825540691,-6.152025433043688,-1.5341866591858182
3308.523476463132,-100.67387720870614,187.92075776715257,28.2981043464876
-268.58487666838016,-58.20464984465754,-7.031208779101465,-19.052900523702345
-2.343494818536041,-66.0531203372296,-6.331300255446192,-4.525299117854983
0.16614041166552276,-18.917583816676807,110.85076590569768,52.30132089922859
2.866068147643851,42.37679897296258,269.0534935759341,81.54365786119337
-481.98752094370917,-51.09059603101123,-6.901939414143298,-19.312145888944237
-471.94877304300115,-51.22074657379027,-6.737520914068062,-16.46708218777916
-2.3589708620364043,-66.12375373609922,-6.389847219769252,-5.50696765747586
-2.3280984109359686,-65.98057829579994,-6.272687793905196,-3.527314567554189
-1.543396812263532,-43.99441584675562,52.363713309394406,-7.63129892326784
317.24506869591215,-76.6677903032152,-6.484489968027392,-3.5864659254998954
0.3711275070817688,-29.412528658992013,76.8947649288292,100.19776377667337
-461.9858565449224,-51.70538533485715,-6.870347584090567,-18.57021248686718
261.6118397897031,-74.97285287974351,-6.585482358326812,-5.8702873681732965
-1.4696647117606902,-56.77906815778472,12.806476913900525,36.80732285202075
-409.6874974083367,-30.458930027580532,54.314876290564605,-22.564934812832316
-481.9574073734221,-50.95060511420611,-6.7859838892446875,-17.3478691291215
-419.21870165890283,-52.958933566695976,-6.755373985427959,-16.14314484629955
-2.053516718853922,-64.69539118644326,-5.197959536940352,14.371997683720195
-319.75549517461764,-56.23126965707607,-6.776162968926887,-15.411904039361913
-481.987804327299,-51.09244540556157,-6.9042328518280875,-19.33023185601572
-2.14514309648411,-65.12340112204859,-5.555153288234822,8.411838759322697
76.8949472335238,-69.06158004368396,-6.681821635296612,-9.505756065849255
-177.05657609235658,-60.91990006981258,-6.80225914813352,-14.261867566952498
-384.47695215323256,-54.07938667124046,-6.743084465725953,-15.58225430830055
-2.2104427659714254,-56.821559106957366,20.311512537084642,-21.824174050323663
-358.244778191698,-54.98310690938136,-6.7854095582123755,-15.937648120335062
-2.6182073405676767,-67.33882824921164,-7.404246910684973,-22.419950088921638
-459.9870965757205,-51.77413307457386,-6.874289596941613,-18.59976649632668
-481.98771518929414,-51.09319835632853,-6.905023066523035,-19.33518275453192
-2.5266580330659165,-66.91321820283552,-7.052015066020595,-16.479488194124762
-1.7375106747963331,-55.33304505129653,19.952689673460934,11.209128426679488
-395.0318466621137,-54.01189839170914,-6.974148983185401,-19.471694429601428
-345.54905594310827,-55.632629422051785,-6.978632056515994,-19.065102868673407
-269.63786196859314,-57.241212499989615,-6.260690406428258,-6.15978505576257
204.41606040496865,-72.9365955741242,-6.446470397826168,-4.1563460668708
1.0564981316605841,0.6403756915826978,161.03642193298217,63.922625573046204
-325.5472247880213,-56.24954859751497,-6.9491593157879725,-18.33315720053249
-2.5426048430197503,-66.98845895572181,-7.116785517598751,-17.50055710201282
94.15232967373029,-69.79971021972702,-6.825096946817462,-11.7105967619447
-2.1754523962244767,-65.26894590709013,-5.676596726540756,6.404814145775282
-481.98865102389135,-51.104474254482405,-6.921508920503531,-19.401863667156825
