Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,New_Visitor,Other,Returning_Visitor
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.01886159831325573,0.0,0.0,0.0,3,3.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0017999305980248485,0.0,0.0,0.0,3,2.0,2,6,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.015142439391522997,0.0,0.0,0.0,3,2.0,4,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.00033487080893485554,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.029688390154630782,0.0,0.0,0.0,3,1.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,19.0,4.1858851116856936e-05,0.055555555000000006,0.0,0.0,3,2.0,2,2,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,39.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,26.0,4.1858851116856936e-05,0.03846154,0.0,0.0,3,2.0,2,6,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,4.1858851116856936e-05,0.0,0.0,0.0,3,1.0,1,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,49.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,22.0,4.1858851116856936e-05,0.0,0.0,0.0,3,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.007856906354634045,0.0,0.0,0.0,3,2.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,0.073807619231798,0.041666665,0.0,0.0,3,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.008978723564565812,0.0,0.0,0.0,3,2.0,5,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,21.0,4.1858851116856936e-05,0.063492065,0.0,0.0,3,1.0,1,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.003097554982647413,0.25,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.013269255804043648,0.0,0.0,0.0,3,1.0,1,1,2,1,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.018920200704819333,0.0,0.0,0.0,3,2.0,2,4,1,0,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.00205108370472599,0.0,0.0,0.0,3,2.0,2,5,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.00795318171220282,0.0,0.0,0.0,3,3.0,2,8,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,27.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,4,3,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0021871249708557746,0.0,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,28.0,0.05035619789357889,0.0,0.0,0.0,3,2.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.02256192075198589,0.0,0.0,0.0,3,1.0,1,4,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.007995040563319674,0.166666665,0.0,0.0,3,2.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0069067104342813955,0.2,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.009167088394591669,0.0,0.0,0.0,3,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.001297624384622565,0.0,0.0,0.0,3,3.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,19.0,4.1858851116856936e-05,0.05263158,0.0,0.0,3,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.015194762955419069,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,4.1858851116856936e-05,0.0,0.0,0.0,3,1.0,1,2,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,31.0,4.1858851116856936e-05,0.161290325,0.0,0.0,3,2.0,2,7,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.006781133880930824,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0028045430248294146,0.0,0.0,0.0,3,1.0,2,3,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0009627535756877095,0.0,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.015990081126639348,0.0,0.0,0.0,3,2.0,2,6,2,0,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.023196082346406268,0.173913045,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,37.0,0.027291970928190717,0.027027025000000003,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,3.0,0.03005053954377817,15.0,4.1858851116856936e-05,0.0,0.0,0.0,3,1.0,1,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,6,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.007157863540982536,0.375,0.0,0.0,3,1.0,1,7,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.002009224853609133,0.5,0.0,0.0,3,2.0,2,1,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.006948569285398253,0.214285715,0.0,0.0,3,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,4,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,37.0,0.04769816084765848,0.0,0.0,0.0,3,2.0,2,1,8,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,63.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,3.0,3,1,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,4.1858851116856936e-05,0.0,0.0,0.0,3,3.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.05470951840973202,0.3,0.0,0.0,3,2.0,2,5,13,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,22.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.010276347949188377,0.0,0.0,0.0,3,3.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.04231929847914236,0.11111111,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.001381342086856279,0.0,0.0,0.0,3,2.0,4,3,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.02678966471478844,0.0,0.8341418341418342,0.0,3,1.0,1,2,9,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.021850320282999318,0.5,0.0,0.0,3,3.0,3,7,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.01584357514773035,0.0625,0.0,0.0,3,3.0,2,4,11,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,4.1858851116856936e-05,0.0,0.0,0.0,3,3.0,2,3,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.00355800234493284,0.2,0.0,0.0,3,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.007220651817657821,0.0,0.0,0.0,3,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.06421147761325854,0.0,0.0,0.0,3,2.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.00313941383376427,0.5,0.0,0.0,3,3.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.002720825322595701,0.0,0.0,0.0,3,3.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.004039379132776693,0.0,0.0,0.0,3,2.0,2,7,13,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,4.1858851116856936e-05,0.142857145,0.0,0.0,3,1.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0011301889801551372,0.0,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,62.0,4.1858851116856936e-05,0.0,0.0,0.0,3,1.0,1,1,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,4,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.05439557702635559,0.133333335,0.0,0.0,3,3.0,2,8,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.008685711606747814,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.0060276745608273995,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,1.0,0.02640804990210809,5.0,0.019045777258169902,0.0,0.0,0.0,3,2.0,2,3,6,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,27.0,4.1858851116856936e-05,0.11111111,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.02000853083385761,0.0,0.0,0.0,3,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.002511531067011416,0.4,0.0,0.0,3,2.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,6.0,0.00045531120520876016,11.0,0.006760204455372396,0.0,0.0,0.0,3,2.0,4,1,8,0,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.06605326706240025,0.0,0.0,0.0,3,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.00711600468986568,0.0,0.0,0.0,3,2.0,2,3,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,4,3,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,1.0,0.00045531120520876016,1.0,0.001883648300258562,0.0,0.0,0.0,3,2.0,2,6,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0012557655335057082,0.0,0.0,0.0,3,2.0,2,7,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.003641720047166553,0.0,0.0,0.0,3,2.0,4,3,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0007534593201034249,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.06990428136515109,0.0,0.0,0.0,3,2.0,4,7,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0019045777258169907,0.0,0.0,0.0,3,1.0,1,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.005902098007476828,0.0,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.005357932942957689,0.083333335,0.0,0.0,3,2.0,2,9,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,4.1858851116856936e-05,0.142857145,0.0,0.0,3,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0010464712779214237,0.333333335,0.0,0.0,3,3.0,2,3,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,4.1858851116856936e-05,0.1,0.0,0.0,3,1.0,1,1,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,5,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,8,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.002385954513660845,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,4.1858851116856936e-05,0.133333335,0.0,0.0,3,2.0,2,6,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.052407281598304885,0.166666665,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.011113524971525516,0.0,0.0,0.0,3,2.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,22.0,0.014977096929611413,0.0,0.0,0.0,3,2.0,2,2,8,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.012515796483940224,0.5,0.0,0.0,3,2.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.0039347320049845525,0.0,0.0,0.0,3,1.0,2,8,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,3.0,2,2,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0028464018759462714,0.0,0.0,0.0,3,1.0,1,4,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.027924039580055262,0.0,0.0,0.0,3,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,37.0,4.1858851116856936e-05,0.0,0.0,0.0,3,1.0,1,1,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.003641720047166553,0.0,0.0,0.0,3,1.0,1,1,9,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0013185538101809936,0.0,0.0,0.0,3,3.0,2,4,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.013855279719679646,0.333333335,0.0,0.0,3,3.0,2,8,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.018344641501962557,0.346153845,0.0,0.0,3,1.0,1,3,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,59.0,0.12714207438234126,0.0,0.0,0.0,3,2.0,2,6,13,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,4.1858851116856936e-05,0.0,0.0,0.0,3,3.0,2,7,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,30.0,0.0201445720999874,0.03888889000000001,0.0,0.0,3,2.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.0016324951935574206,0.0,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.0409044693113926,0.083333335,0.0,0.0,3,2.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.0029803501995202143,0.125,0.0,0.0,3,1.0,2,8,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,44.0,0.04658890129306177,0.0,0.0,0.0,3,4.0,1,4,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.007199722392099394,0.0,0.0,0.0,3,3.0,2,2,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,5,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.004855626729555405,0.0,0.0,0.0,3,3.0,3,1,9,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,39.0,0.02555482860684116,0.0,0.0,0.0,3,2.0,2,2,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0008371770223371388,0.0,0.0,0.0,3,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,4.1858851116856936e-05,0.05,0.0,0.0,3,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.04079145041337708,0.0,0.0,0.0,3,2.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.001381342086856279,0.0,0.0,0.0,3,3.0,2,6,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,0.030494173038630275,0.0,0.0,0.0,3,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,48.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,7,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,1.0,0.02048900423439421,41.0,0.0456575418557117,0.0,0.0,0.0,3,2.0,2,3,2,0,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.020720131302844183,0.0,0.0,0.0,3,4.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,4.1858851116856936e-05,0.125,0.0,0.0,3,1.0,1,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,19.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,29.0,4.1858851116856936e-05,0.06896551499999999,0.0,0.0,3,1.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.004018449707218266,0.07142857,0.0,0.0,3,2.0,6,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.005504438921866688,0.0,0.0,0.0,3,2.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.015142439391522997,0.0,0.0,0.0,3,1.0,1,1,2,1,1.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.00033487080893485554,0.0,0.0,0.0,3,2.0,5,6,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0019673660024922763,0.0,0.0,0.0,3,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,2,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.004730050176204834,0.0,0.0,0.0,3,3.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0006278827667528541,0.0,0.0,0.0,3,2.0,2,6,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,2.0,0.04143331967399717,9.0,4.1858851116856936e-05,0.09090909,0.0,0.0,3,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,1.0,1,8,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,4.1858851116856936e-05,0.125,0.0,0.0,3,2.0,2,3,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.010464712779214234,0.0,0.0,0.0,3,2.0,4,9,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,4.1858851116856936e-05,0.125,0.0,0.0,3,2.0,2,9,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0032022021104395554,0.0,0.0,0.0,3,2.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.002427813364777702,0.0,0.0,0.0,3,3.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.030933690975357274,0.5,0.0,0.0,3,2.0,5,4,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.003767296600517124,0.23076923,0.0,0.0,3,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,4.1858851116856936e-05,0.3,0.0,0.0,3,3.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,1.0,0.00045531120520876016,24.0,4.1858851116856936e-05,0.04,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.00025115310670114163,0.0,0.0,0.0,3,2.0,2,9,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,17.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.04265416928807722,0.0,0.0,0.0,3,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.010987948418174943,0.0,0.0,0.0,3,2.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.03813341336745667,0.0,0.0,0.0,3,2.0,5,1,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.0230851563909466,0.0,0.0,0.0,3,1.0,1,1,2,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.001883648300258562,0.25,0.0,0.0,3,2.0,2,9,10,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,3,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,37.0,4.1858851116856936e-05,0.027027025000000003,0.0,0.0,3,2.0,4,3,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.013897138570796502,0.25,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.005399791794074545,0.0,0.0,0.0,3,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.013143679250693078,0.0,0.0,0.0,3,1.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0020929425558428466,0.0,0.0,0.0,3,2.0,2,1,3,1,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.005902098007476828,0.11111111,0.0,0.0,3,2.0,2,6,1,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,4.1858851116856936e-05,0.0,0.0,0.0,3,2.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.002197589683634989,0.0,0.0,0.0,3,3.0,2,1,10,1,0.0,0.0,1.0
