pca_1,pca_2,pca_3,pca_4
-240.5676201977996,-55.690370402583554,-14.340754787983848,-5.611244955985448
-240.55555886114112,-56.719379663285274,-15.53022334729508,-22.47787613170872
22.66423918241971,-59.20470884560721,-13.348048120614006,-12.25118779075228
3043.5800788923725,-89.36352002335735,9.8028942788332,77.93521875240235
167.41096037395843,-61.63092594324024,-13.374836621001524,-23.99645144206572
-240.55480027448638,-56.78274375079635,-15.60043343001897,-23.48045686980073
-240.69211180823987,-46.62305016643799,-3.828245286711892,142.68296090666843
-240.5524842371904,-56.96194002967143,-15.81059346297167,-26.451385302595444
49.03682849402417,-59.5719819418659,-13.26410002538837,-13.185250096031597
-104.69912125676491,-57.8278621566039,-14.199066981365245,-14.356853017991314
-240.55979727709308,-56.41682079732436,-15.176623822128027,-17.506868816216535
3915.942994171861,-102.46054179115464,11.403434488292696,32.20405380135421
321.63898017344377,-62.83157905441789,-11.79912039761486,-13.855974466811638
-121.8155132792352,-58.114930024283225,-14.863782613798776,-22.351864632388846
108.7817604383487,-60.099024979879005,-12.733007453391213,-10.207118493454553
-50.57354208598242,-58.65288234619915,-14.122558169699836,-17.346900838911186
-128.56386903440998,-58.15507281345749,-15.038684890927474,-24.328255538151428
-240.710225711183,-37.979869001630895,44.200162653041744,11.277010431662955
-166.0604293487866,-57.71574046691855,-15.251327113345553,-24.379085541985326
-240.56766856597267,-55.74881564903235,-14.405892835547172,-6.582709454077814
-240.81400405207359,-25.847756938806096,81.90278161113898,40.02024564375493
-113.06625090517338,-58.21808651012415,-14.814632965399534,-22.343655768124727
-163.5619630031474,-57.56706035423274,-15.032990101589956,-21.426715746809705
-240.57446999399016,-55.32233509813311,-13.90864331252573,0.3985974069724975
-240.5567169766526,-56.543107322982465,-15.326913336681066,-19.54163923086687
465.4240663259776,-64.21920497976922,-10.64417732751507,-8.743202594850242
94.41078291040405,-60.227880213224886,-13.157426073113214,-15.14897321116407
-144.5636602355987,-57.67267654617361,-14.79428707978741,-19.46296054892819
146.14551114287053,-60.10425890921406,-12.013163272030035,-3.1228737600070597
-240.55961300609653,-56.36025217090892,-15.113117212817832,-16.546034481915232
-81.568131855562,-58.70620433337259,-14.772795412353153,-24.26698835825267
-240.5901072877189,-54.16710872587015,-12.56968131860135,19.30230311081079
-37.57408057416732,-59.043750047364504,-14.316907577163455,-21.251271648010267
-240.57153499856338,-55.563484080488855,-14.188390970165566,-3.5625371479500134
1385.3003206779715,-75.558843776473,-6.092137992877105,-16.575410095490515
-240.61212817701733,-52.5233647498326,-10.667156503801518,46.16555686107735
596.6093777344788,-65.63412757378477,-9.757149154604392,-6.550655084797724
8.420355795637457,-59.460500106504014,-13.915994908074724,-19.203083067567782
75.66964547458069,-60.37850489246097,-13.696175471817936,-21.183682763875378
-240.58478894866082,-54.52953508690101,-12.994967618281796,13.33251956384484
130.90913133863197,-60.77975757209168,-13.091916770912265,-17.100064777703565
-240.5532884713597,-56.90306071516788,-15.740616605105645,-25.45872169061781
371.38367617047135,-63.29393151187928,-11.381436019516801,-11.818682736369025
-57.573799057411954,-58.684305536855604,-14.287602722180472,-19.27096080992312
520.0987402624543,-46.965303709298716,48.423603931942026,11.216319920211363
43.918998824355675,-59.939972533561466,-13.792486917028194,-20.176642910114342
107.66146997293377,-60.50818533389947,-13.224948584433134,-17.138337068596382
-157.06519204339128,-57.51701815185526,-14.848740057979796,-19.393799552060408
3.6725617389380494,-59.46892388119584,-14.019661131291187,-20.22935148111265
-240.55394523224282,-56.60889067701604,-15.407726954656265,-20.566602271754984
371.89042334400887,-63.84785760627,-12.009558875502096,-20.759547253551336
-131.0697438561057,-57.64293573071011,-14.493586460291546,-16.39393432537581
-240.64698340050327,-49.969113961721774,-7.704984745879022,87.96067904803837
390.1216400936373,-62.784145758635034,-10.426924942742051,0.15579041114834052
-240.5566854075109,-56.601844531639564,-15.392293815146349,-20.513064756076886
-77.57025855174227,-58.57124967285098,-14.542245022632851,-21.28843291689209
-240.55542794834537,-56.72184744629917,-15.531281217489836,-22.484572631911053
-240.55782214911082,-56.48281009536908,-15.25505104150861,-18.54121786998796
-71.67047506600828,-58.70195844777164,-14.577764377285705,-22.27188087972814
-240.55162208755326,-56.96673869613988,-15.816763395665346,-26.481707207656203
-71.20040319120446,-58.34237305239061,-14.152170984159293,-16.299854434963382
-82.32001461865637,-58.39900076564247,-14.435254423271058,-19.34869660128199
-240.56797642457988,-55.80720592916194,-14.472080685389715,-7.549704291164054
-240.55282524725556,-56.902452118224275,-15.743088410512312,-25.47571631865716
-240.56948450946092,-55.686269443894545,-14.331934392480774,-5.572531060737838
-240.6072130412172,-52.82720938165698,-11.021571621928286,41.184868223481686
-240.55170824378555,-56.96357473362362,-15.812271326919443,-26.463867910058607
-240.60834700808041,-52.827916607688856,-11.017967359884944,41.19533068194677
-217.555685448214,-57.112931076985,-15.54277715617394,-24.453502086917812
-240.56489855731743,-56.05088113713418,-14.752629267048832,-11.532976016623785
-240.56469201712102,-56.05052085158884,-14.754011131054199,-11.529496176625823
8.919268520165557,-59.34592140907888,-13.77618931965901,-17.224322151513185
-240.59838484298905,-53.557920368505705,-11.8644168136596,29.25512861575289
702.8609668792973,-67.61306571585183,-10.010844151684957,-18.397743287180138
-178.06043997107537,-57.45669517022273,-15.181696901577132,-22.430815898946925
122.64406000561884,-59.58509360397814,-11.863177672490673,0.8298230818451914
-240.5738076689423,-55.38141692523129,-13.978175965596623,-0.5831787447139577
-143.56639288721826,-57.676765201926024,-14.772437187935152,-19.385441536562592
-107.06662237993885,-58.347876565785064,-14.847789468886388,-23.309117520668238
-240.5522289574371,-56.96393826624431,-15.810754973831756,-26.459027514847023
1048.3337894214512,-71.85261709518016,-8.278607413949503,-20.990827995437158
-240.55013598359687,-57.027853979337046,-15.886660614201649,-27.49829273707757
-240.55227924218948,-56.964792890440854,-15.812233757198404,-26.46556706456939
-240.56594301644225,-55.9305484912211,-14.615493098020654,-9.558457986037157
187.90957574061974,-61.87306905284732,-13.261995100385144,-23.987337146683785
-240.5907633897786,-54.106272533859254,-12.500257077363706,20.29339610175384
-240.57409652465614,-55.32182661990901,-13.91102030263156,0.3907440232560658
-240.56664328408715,-55.92896342088059,-14.61149013905198,-9.532473983134606
513.6643886652646,-64.42034664508112,-9.94908194429657,-2.7144710916307098
-240.55815518572737,-56.538479230135145,-15.31758936415452,-19.496769153063546
94.66367032025984,-60.473127077040814,-13.431213005454069,-19.099503415429968
542.7361295279628,-64.75803042536407,-9.78056692859117,-2.65630590525378
-240.58337262554974,-54.00783239105978,-9.190715896276373,-1.0364494051221826
-169.0599710802309,-57.68209518641046,-15.269147161327226,-24.39404458808207
-169.05872610855894,-57.745077459896976,-15.342924966013205,-25.39875211030261
1486.0245689629826,-75.46358217189602,-4.045440738200133,4.435219564892184
-240.6294273570533,-48.536962147276974,8.007002072056029,10.4711452327207
-240.5825237206004,-54.71336613772048,-13.205077327593253,10.3438015078986
-240.60515929875052,-51.09959087845764,1.2065540519530489,-3.9252958613323865
187.40024392380218,-61.13662859623341,-12.418865530002055,-12.044151240595971
789.3421916467734,-67.83303882897822,-8.603065118683437,-5.336132378259236
1836.0098185415675,-80.72718136874269,-3.414226362773393,-14.055901047948202
-223.55475140104903,-57.04248831924138,-15.579204654170447,-24.470200381318172
-240.55265113207543,-56.96255410371515,-15.809494010776124,-26.446381170006557
-240.5523521320644,-56.963860223274715,-15.811325646352602,-26.461746746984836
2.172723477173536,-59.45224682767621,-14.028648001213801,-20.23957311289736
-214.55641779441783,-57.146168816959374,-15.52319763902902,-24.431165049004136
-240.5764624235741,-55.19851851798037,-13.76549753949527,2.4071198929328803
-240.59645882325236,-53.67904806638773,-12.006762285168247,27.25975154777953
-240.55289777143798,-56.847798502004565,-15.677951926915624,-24.51097722263028
436.3727737441957,-63.69056375577077,-10.590812583332717,-5.755185994367027
-182.0595497458613,-57.46783153415885,-15.272571049567981,-23.41503913438955
-240.59246123597669,-53.983123948769645,-12.35851434265702,22.285877782010363
292.1381422042962,-62.240527742596996,-11.68241796653414,-9.8978170142553
-12.578862387185895,-59.09224593734407,-13.893494587788775,-17.235757469694025
-240.57447892644603,-55.32135406253179,-13.908600728232017,0.3989758585747418
776.8437318972533,-67.748537385213,-8.741540764949786,-6.3459642514732595
-240.57212147552,-55.44609301965104,-14.054183179742994,-1.61291675732687
-132.3163462247393,-57.86797572762343,-14.7811967459076,-20.365139859163182
-96.06650336692593,-58.53859785463904,-14.857431213893307,-24.30421442414723
-97.82345897329512,-57.96976610050695,-14.234077825477467,-15.356441378692693
-25.827048937537487,-58.998882914295365,-14.041321160286575,-18.264281237069362
-119.06456553937687,-58.209570695674785,-14.920761430935745,-23.358747250396853
-240.77942930759383,-30.047189132114482,68.4110611085009,33.20460636315723
-220.5544637797849,-57.08247993576746,-15.566386056025575,-24.49103509712895
-81.06755676981135,-58.71486067181371,-14.772942485460373,-24.286509623669602
-154.74116231295173,-34.067199792661775,67.32199302685854,-29.65122544180994
-240.62052088671024,-51.915048026278065,-9.961186203003116,56.118926067755254
-240.56298049930584,-56.11694566743218,-14.83065911687326,-12.564336201230436
-38.32497242513493,-58.970848409371904,-14.248556091374425,-20.24133340753771
22.590573989631032,-59.266284294812834,-13.419312734565999,-13.24037522769383
363.88000624126414,-62.84595602853366,-11.005486413325436,-5.886045493145637
-182.06133367855026,-57.28590660710187,-15.063650802878476,-20.439180830226224
-240.6037712403344,-53.132157411585894,-11.372011373417205,36.21557830781767
-240.63006502758012,-48.62812004197536,7.268464971575371,13.561296269236035
-240.55251782723758,-56.963873189168424,-15.810269077269178,-26.457916515670462
-145.56157611009252,-57.95728269369192,-15.13959186927536,-24.37697777667434
-212.5570230623822,-57.11078742992367,-15.443612273225398,-23.450718129794048
-199.5591813829221,-57.200475627144286,-15.297262862561922,-22.419050725390342
-240.55820580005005,-56.478024573198155,-15.252037707431436,-18.52071431112237
-240.58359321341408,-54.65255563254639,-13.133009461908395,11.344500333654894
-240.55861252096506,-56.47629263792343,-15.249501433421113,-18.50177707960233
-240.57007856379238,-55.625463273313215,-14.264060680522153,-4.57702894810601
-240.55490561557338,-56.78230064703187,-15.599723159072658,-23.476807969514628
-215.05617565857492,-57.141265281530714,-15.526984732827804,-24.444353409231482
3334.095891974241,-95.75411415550379,7.981775389263447,29.508989635205502
-240.59844254718647,-53.55835724762714,-11.864064264183968,29.255395672914624
1359.3009364550358,-75.01671686514138,-5.967446432739741,-12.67514254124866
-86.94956555124756,-58.0977035900399,-14.172027978703499,-15.340495299424957
-145.60280633336976,-52.596506014608266,3.3778902458701663,-24.9847553593607
36.71125167510617,-59.30598460742654,-13.192249961155179,-11.20801461919251
666.8400766269123,-65.4263134857875,-8.16805245854729,10.410569996171091
-240.55271144848638,-56.90350309099596,-15.744217406047072,-25.478554497789712
-240.55947610498123,-56.41773608330281,-15.179117463228676,-17.516443778963858
-192.0585565496372,-57.41143536141667,-15.396340127086106,-24.402520784266272
-240.55827867933425,-56.538008589667776,-15.316796298798149,-19.49312704925564
-240.55118782192622,-56.967612937080744,-15.818993831186242,-26.492900857463283
203.9015853877201,-61.6326310586616,-12.672935140270601,-16.975636809394068
-240.597494191033,-53.559941922601936,-11.869858752079963,29.234830421824473
229.40026630526108,-61.991463751338294,-12.599436646322602,-17.929591576808164
256.6493183777987,-62.371648188451964,-12.518002475864206,-18.89724774394591
-217.55777739550444,-56.98943902029749,-15.399059876914803,-22.445721056027285
-114.81577283588184,-58.20050030881478,-14.826683933610198,-22.36100749048886
-240.61727835088882,-52.15884370559096,-10.242852208864498,52.13933519577991
-240.5550979520829,-56.77951542680112,-15.598178728520145,-23.462798666961586
-165.56196944954326,-57.59982642662226,-15.108607556181527,-22.38925021126784
78.15804998273344,-59.791938192955655,-12.961309616190052,-11.166728320902909
-240.584885317042,-54.474969689094756,-12.92892617978567,14.292247907840991
368.1388143404809,-63.61999447280466,-11.822678703135665,-17.78294275020439
-54.57353745879137,-58.72326162022587,-14.275074680587435,-19.292887629584428
857.848573498756,-69.54932168207175,-9.27458007109335,-20.179036108461357
-201.05634172500453,-57.306526542783615,-15.455229963006357,-24.451134696329756
46.11976910870764,128.98455010207954,643.4719284467898,-74.252601928177
172.27774744230706,-61.13897766828705,-12.71097610054743,-15.017679697225669
-240.61495684475486,-52.33902652917856,-10.453481333250108,49.16641961050828
-161.5609663203686,-57.76875626663072,-15.224243180541071,-24.373890589772266
-240.55645564072782,-56.661022390386954,-15.459373563816538,-21.49040521175764
-240.5911007715377,-54.10501876934258,-12.498387138452628,20.29948188782765
-240.5532430606958,-56.892407438450526,-15.719059881767258,-25.43446458480459
-240.5698177298568,-55.68578111522748,-14.33055190121294,-5.558231411933497
158.89971035317564,-60.67786183962401,-12.432882897512386,-10.056470094392713
-181.0581012562349,-57.599735249526226,-15.407349137919498,-25.395039063021716
-240.56794121584682,-55.806696130460786,-14.471876249289455,-7.549442390104351
-124.07095352227634,-57.72139022851342,-14.448651453256304,-16.358554393929754
-240.56598525088447,-55.928591976133276,-14.615535980414094,-9.549321637725463
424.2205161834689,-63.24409731615701,-10.308262671565153,-0.7979942298152461
-240.56196371588592,-56.23243476591414,-14.967176249094601,-14.521345115883337
-240.5662680699173,-55.92941110873493,-14.61344220303369,-9.540261669065991
378.01392282532476,-48.23538172586081,39.1035136908391,-0.27193798697406163
-240.584390160322,-54.591492388982296,-13.062414600374739,12.341304910053234
-240.58316421003198,-54.65143694543256,-13.135555549236848,11.34468949705516
135.27388005467068,-43.116497567822215,48.035748120203685,-18.477733864380898
-147.06477087219486,-57.75501609098165,-14.931147695618213,-21.36366954864496
-240.57318712797286,-55.38363535070528,-13.982500266240775,-0.6081058667400714
60.40571416485989,-59.338927219242564,-12.775694301388556,-7.187906982735112
-240.5527327799501,-56.96195947851197,-15.809008609346524,-26.445639955623875
-240.567620121844,-55.80807847757618,-14.474265954857122,-7.5653518391031565
-240.55897965918973,-56.48021230211626,-15.249653297096385,-18.507408900583037
-97.0675024722953,-58.46390848641005,-14.79029828008661,-23.294014386011728
862.179097275399,-68.20296797725173,-7.627602716439678,2.703414551063105
-240.55140433052966,-56.96855603611968,-15.817948714146581,-26.49558802720561
-240.57379487534473,-55.324700289135066,-13.913083553565045,0.37443078200652935
125.90023954433563,-60.109436088170106,-12.408032970787515,-7.1223286048645935
-240.5868515055961,-54.292444374438546,-12.720647979496373,17.265602132720392
-240.55256029351966,-56.96421322838304,-15.810588542116546,-26.459229331742808
-240.56038844420468,-56.355105500668685,-15.108123560366618,-16.510152296042396
-240.55197302209962,-56.96387052313845,-15.814275433149438,-26.465249636212768
-240.5585755550992,-56.420139181404934,-15.184645394286328,-17.53830151983645
-227.30537275916168,-56.99714833388789,-15.59429366018512,-24.45158894911889
-74.57091930631941,-58.60725771644085,-14.52373437512295,-21.281616214579397
-240.55747467852333,-56.53818061394785,-15.322192157234648,-19.5141452751465
-240.5522249453233,-56.96568165339736,-15.81347845473001,-26.47090516014784
203.15287336580292,-61.62350487089086,-12.681804019226368,-16.992080828201527
-240.552437834022,-56.96304467210247,-15.811283370969852,-26.452389379884163
-240.5523354803669,-56.96330630183721,-15.811457726469845,-26.463001662072678
-141.5639574762103,-57.88323149467644,-14.972653273006834,-22.368430977060594
-240.56808162945225,-55.749684913280774,-14.40619861694154,-6.586976953358888
-240.5696424051358,-55.62994401339712,-14.26618502048233,-4.601292550385008
-240.64432611845416,-46.85174274985982,13.159004085123014,15.055730936998199
-240.59850228893959,-52.510934137742005,-5.53937877497067,9.676485691984187
150.65901212220012,-61.133642516933996,-13.121783909938907,-19.066684633979552
-232.55411910525524,-56.99517355806453,-15.694553621784998,-25.44674748318496
-207.55695600312595,-57.05510436578648,-15.287028949195815,-21.516563554835056
-240.5934801241917,-53.922814840252244,-12.286753859659646,23.285992260280253
-240.6265876184704,-51.48849995846097,-9.466270635785481,63.09857469176364
164.50470106763026,-61.054193222633025,-12.763009662401535,-15.077405612746231
-137.06340472771424,-57.99806125410144,-15.019523799044388,-23.36791534298086
430.7857006830111,-62.71104861504185,-9.558284002672456,9.177068407784157
-240.57386506447102,-55.38231769169614,-13.977718440356863,-0.5892318688895913
-240.5565483401103,-56.66064686669133,-15.458759133738065,-21.486928438622602
-240.55141773226512,-56.909756200716856,-15.752380037918966,-25.51902700285433
-240.58931489419143,-54.16955560753153,-12.574401501644068,19.27767121708159
-120.06443868655931,-58.25609035594386,-14.991932897927839,-24.32977787821041
-121.56347734491919,-58.24192064210542,-15.005672407999844,-24.359950379952952
-240.5523521320644,-56.963860223274715,-15.811325646352602,-26.461746746984836
-240.55247022435745,-56.96437672344943,-15.811001868379464,-26.46009449423368
18.420807206494533,-59.638643681568425,-13.933338135275008,-20.197664726784943
-240.5900521140337,-54.10812055745349,-12.504490473390572,20.26952446553213
-193.56050835786843,-57.153370241685025,-15.129220255113694,-20.463004192617323
309.33925476943284,-62.626334467215,-11.798315860214775,-12.866711428228855
-240.63599623761903,-46.57002017273804,17.956141391751963,-12.422526749059289
-102.06405648663049,-58.53300460527276,-14.968622508984499,-25.339986788456198
-240.57249087424685,-55.445806245204686,-14.052760332194396,-1.5980738156956849
-115.31867448661514,-57.948121201361815,-14.545555080040488,-18.365532290185573
22.41679079113345,-59.32520846674738,-13.496097634468308,-14.264201199407172
125.90669298839035,-60.59449830104378,-12.97149472302367,-15.072424113847726
294.6396749248001,-62.39433171800407,-11.810327394759431,-11.896916001713159
-136.5610046178887,-58.183114654494375,-15.226215268609328,-26.33018582126978
-240.5893014055237,-54.226568362744075,-12.639608519591405,18.31090630780381
569.8585154653299,-65.076316951794,-9.626151938102565,-2.6182827247237377
263.9005261363555,-62.58074412509396,-12.61829584885298,-20.90531109387784
-240.58987154804834,-53.82530449347983,-10.255082659571814,11.100005926835196
-240.55228255571137,-56.96261598034705,-15.810933975571357,-26.451006076647538
-241.07626299931212,-3.2434328395905965,124.70824590968378,290.530640223442
-240.56436035453427,-56.050492565767144,-14.75612349586139,-11.5371459929719
-240.56420843858731,-56.112344280592716,-14.823654199339405,-12.520738321846473
26.66761836994698,-59.551438781628676,-13.674801415250931,-17.192340061422687
-56.952383346820625,-58.4505254502684,-14.001869153105805,-15.2992609171885
-240.5908441313709,-54.10388420016142,-12.499407846617114,20.30396327764606
-240.57236614644168,-55.442283603202036,-14.051257220908074,-1.5868928144568992
-240.73733325323937,-35.87322314247011,47.28395115626764,41.06075446596565
87.05507295406403,-59.77421825850088,-12.766663800474165,-9.15413441870483
142.90692957766942,-60.916422780768926,-13.017111397391504,-17.053011457735806
-100.31920355117872,-58.188166210705184,-14.535541009512535,-19.36010218348324
178.7760566023217,-61.09443540356367,-12.536184480158106,-13.03911287702015
107.90003294243402,-59.77607974637164,-12.367633823487177,-5.150171295658092
-182.8087043974197,-57.519739115747186,-15.347055526315696,-24.411852571312018
-240.58540195305847,-54.52977901616096,-12.990803577249098,13.34806621055946
456.8860958883658,-65.08788224309832,-11.81264910657058,-24.627308601411613
-240.55166138588416,-56.966271334351966,-15.815854671868687,-26.4859887291652
-193.55948964888375,-57.27292071350947,-15.26613909887378,-22.43319673937341
-240.63812176545758,-48.6674909420279,4.0269068452351515,35.8675522377066
-240.56285876713238,-56.17306021880896,-14.896103871498829,-13.531193170101291
-165.5587702591177,-57.7295568331182,-15.259772761114172,-24.435263685811393
-240.68509022072902,-47.15507494763716,-4.430375054247818,133.78125826818018
-211.05568484359767,-57.249075738432715,-15.575030639690421,-25.43460854044236
58.92100784928208,-60.41784025209821,-14.05542944475675,-25.116794442055834
-240.55642353239318,-56.66015907067714,-15.459551678352199,-21.48904211215639
-240.55205846133956,-56.9678307035944,-15.814445790881102,-26.471549832954626
-142.3121485940266,-57.93820307272008,-15.053340468677389,-23.392995174304033
541.8715735877349,-65.5365495017638,-10.700136181004966,-15.576696361201336
-116.56536180200257,-58.179355162584784,-14.837784184990545,-22.36959380260277
-240.5520920661887,-56.90857956711757,-15.748345184034905,-25.5058420148612
-240.66722524694438,-41.615192295474344,37.75771599980081,-32.19119599160794
-240.55241254702727,-56.9634738049876,-15.811458690705352,-26.454031718905487
28.164095602344236,-59.38364086655405,-13.44536572479021,-14.179703019074497
-240.55179404126926,-56.967049424272396,-15.815686661667659,-26.48506301497035
122.40718823586714,-60.5559557273244,-12.993404350430298,-15.091937910501072
-240.5540407160143,-56.72608630890928,-15.540151251742339,-22.53250120916348
-240.56408490327087,-56.11056683049528,-14.823416984218035,-12.522002009272615
-240.55414337327176,-56.841195461450035,-15.669540106657283,-24.462944266705733
-240.8187209432593,-23.59623741495785,94.41074468375143,5.847957327207168
-186.55968106894818,-57.41356620267342,-15.294712671778633,-23.402091334909496
329.13496062220463,-62.67575635005656,-11.474203345677752,-9.854367609528417
-240.92652728325726,-24.44083303691414,47.11254946813256,324.40136110913824
-147.56598365128337,-57.628197109283114,-14.794058189072596,-19.376296497251733
-221.30521895955368,-57.06788140567528,-15.564817585688939,-24.461315578056865
-240.8578892239149,-18.629027344206005,111.11651491765468,8.427147389276714
1001.0506067345784,-68.55575142690421,-5.366926203368694,23.759831155061057
182.9089828067553,-61.81119444851025,-13.283996577017676,-23.95396324741613
-240.5933565571593,-53.9232847732437,-12.28754669155451,23.28235337683065
-240.7282620587619,-35.71172137441956,51.94333244357251,11.623682295357971
-240.5519329817109,-56.96478036567687,-15.813116250618858,-26.469656331668485
-240.67254845830547,-43.39474145253973,24.352657690009192,20.071695335308732
-240.61214793899552,-52.52524182326733,-10.667915754808304,46.16175197686991
-240.58523109969545,-54.53122145097293,-12.992225888800805,13.335906284879934
-240.57989432578003,-54.89583604559597,-13.41758064213836,7.355142343075127
-167.81216078753118,-57.573587351629456,-15.119097640367336,-22.385949700942387
-240.5826981009275,-54.65668564514846,-13.138994084953222,11.315924606974606
-240.57564142819461,-55.25934770989166,-13.835980295891087,1.4121699666527587
-240.5843820819266,-54.59039611547957,-13.0628087673067,12.3471477252874
-240.5976212766906,-53.619184436997614,-11.93454636807673,28.26045469565605
-240.59269439030038,-53.984154426601975,-12.357441249866376,22.290777698771976
-59.06966165338026,-58.97383923432011,-14.650139974110177,-24.258773021120945
-240.6107091178519,-52.64546982265303,-10.806711873913024,44.17976831617705
-240.55821644339767,-56.53809857189559,-15.317724278995051,-19.48907973867548
-94.07335922049415,-58.07438655665431,-14.281179101749355,-16.33941544963101
-124.94043562235242,-58.07824393841332,-14.879712470738989,-22.351752743664818
-227.5553032109113,-56.99389278725492,-15.596494429900426,-24.445022664269466
116.4088009877284,-60.54400467337629,-13.098175947787912,-16.088004181259834
-240.5523520153261,-56.96339292064486,-15.811429503872294,-26.455411195020808
-240.56533569245147,-55.99059326993456,-14.684898565712313,-10.550958567100727
-240.5680119769664,-55.80771823674512,-14.472285939104905,-7.5499774065367316
971.3134441914143,-68.99731518312274,-6.451451874934564,10.785879670266988
72.65998913627303,-59.79205590051939,-13.066982753804767,-12.192571098679421
-223.55377516956528,-57.10724510536036,-15.65209973800037,-25.480529860337573
-240.58041637090446,-54.8367003928933,-13.349603483898509,8.343927200774305
-240.56897097246937,-55.628007452837814,-14.26723194902799,-4.5972377855267474
-240.5506081282609,-56.96935595536824,-15.82305391449304,-26.516108746162978
-30.328113597725274,-58.88111971014632,-13.988082494240961,-17.251134729606694
-240.61500086008408,-52.33780503621225,-10.448922702868847,49.17357793230917
-240.5522721388488,-56.96303170620875,-15.812339940053274,-26.45621961119853
-240.6192415417306,-52.0368048580424,-10.101240779802886,54.14070892427373
-240.58695944253486,-54.408647587636025,-12.850594108495669,15.325026637345552
-240.559698152925,-56.41626322528183,-15.177285111401758,-17.510051538841623
-240.5523368027813,-56.96522850627285,-15.811880792392195,-26.465294287933556
280.39687493766684,-62.59435112337704,-12.320544434734465,-17.909965548318535
-240.5636294321413,-56.113090693005354,-14.825972204521115,-12.539534053070518
-240.80920153345082,-23.383039879814767,98.81262415640008,-20.571340177325197
-136.5627991084047,-58.06270673320702,-15.08511304240263,-24.349110069685377
-240.59264142087318,-53.98339789960495,-12.357613343075712,22.28898420157096
1917.7241717844167,-79.55657740185424,-0.4876806387248137,20.862341963986548
-137.06462475885922,-57.933608599972544,-14.946551102254364,-22.352205596894635
-240.5507231267421,-56.96890609074657,-15.821882035846153,-26.51209666575592
-240.59252568848626,-53.9831758504254,-12.3576499661636,22.28930388255797
-72.57028213873997,-58.69296737633975,-14.583232352738714,-22.28245021789349
-240.56954303834632,-55.68730450330244,-14.331538002519565,-5.571076950879178
-240.56750834772708,-55.86898260116278,-14.541634697840204,-8.540867365962146
2144.658975408642,-8.58111477269571,260.5454643251099,-25.849758101569535
-240.55333898447262,-56.90304493734292,-15.739786623144765,-25.462970709626195
-240.5520363636176,-56.964145118766886,-15.813393219566002,-26.472031687086925
-240.5712937698539,-55.565227637864616,-14.189870239503634,-3.5776381883419828
-240.55188789078912,-56.96628404444336,-15.816016984154437,-26.47784634723061
573.3666085088844,-65.66427262779375,-10.243980292882311,-11.5758951174369
-97.37059638917104,-58.2194480941584,-14.511432433727984,-19.32703046584526
-193.05868139142112,-57.339319716716176,-15.332621178190479,-23.42135622099132
-240.616025240506,-52.21939293401396,-10.316352650394814,51.13275795039843
-72.07008673439582,-58.698395317929716,-14.580594296644518,-22.282368727389933
-240.74112272172525,-42.97371643045389,0.3990313519959833,202.37240764769507
-240.56004555815537,-56.298965192994096,-15.045101786204471,-15.559034627598715
-240.5592589024237,-56.41630507248329,-15.180059244365339,-17.518577979601215
2543.9475249782904,-85.26435484081449,4.942990648422902,48.47302829461097
-240.55250105880177,-56.96285196510103,-15.810505014906092,-26.4528358787943
44.08846115387549,-56.01973008159921,-0.2923129415863511,-20.326127602749626
-240.5701495111013,-55.62457752733136,-14.262525767213688,-4.5735120781109035
-240.55122021226157,-56.968944988427715,-15.818712328595856,-26.50060597181279
962.0787007565367,-69.74993104797008,-7.507218010863789,-3.2195786506695754
49.511657500247715,-59.51620346493993,-13.193800006234932,-12.190548100988295
-240.55883604213008,-56.35950114548865,-15.114477105509756,-16.5499059180436
-107.06804459131618,-58.167471400003436,-14.641991110075988,-20.358163618909444
-240.55263069770126,-56.90521090344087,-15.74469269355531,-25.489275159264068
-240.551255456968,-56.969455005655576,-15.818916835164433,-26.500868834718837
3434.5985865683533,-97.72751146889314,7.6253096661401685,16.662898067264585
-199.05698209949279,-57.38811210254438,-15.505892106155505,-25.40520956964939
-240.56656026150932,-55.928955630426856,-14.612017996985186,-9.534383244292394
694.603446974638,-66.96598945048578,-9.417218987245283,-9.434054301750264
-240.55049851489863,-56.972413555223504,-15.823842065104994,-26.525771017468525
283.39385916103845,-62.385772330534685,-12.023644959788127,-13.9394216703055
-240.5715446098625,-55.50295509588185,-14.119442066235225,-2.570769600841164
-240.55204025162982,-56.90810892113884,-15.748227333358994,-25.5056253489128
143.4026781794255,-60.617886910131105,-12.66170909732943,-12.067074277512514
2.1707942701303278,-59.32641102009446,-13.883923923411313,-18.22633983250536
-240.57169329434484,-55.50260342097547,-14.1221346158254,-2.5829098504674555
34.91873769192994,-59.832395238177824,-13.836756595443257,-20.163277869434786
-240.5525782422005,-56.96348677088131,-15.810402121621914,-26.450201487591137
-240.5533382384464,-56.90304033714589,-15.739785138328445,-25.462950434034546
-240.5763795926701,-55.19851205591185,-13.766025829131744,2.405204718126483
-240.5561646665081,-56.65873163569472,-15.460860068254176,-21.486539946706074
-192.0565590791126,-57.53318290098568,-15.538375045880782,-26.407857269134773
303.39140577586164,-62.67860604595093,-11.972212697619062,-14.869540967980926
-209.55685072088426,-57.20484195928957,-15.495041872091651,-24.425219758065854
-240.70000162648773,-40.089526966823406,34.729056079955946,27.1412871888207
-240.56492149938182,-56.04969127859847,-14.752845295847294,-11.526974676742078
