,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,"('New_Visitor',)","('Other',)","('Returning_Visitor',)"
1684,0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.0058393097308015425,0.11111111000000001,0.0,0.6,5,1.0,1,2,2,0,0,0.0,0.0,1.0
1685,0.0,0.0002941392749466873,0.0,0.00045531120520876016,47.0,4.1858851116856936e-05,0.21276595499999998,0.0,0.0,5,3.0,2,6,15,1,0,0.0,0.0,1.0
1686,0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.02076199015396104,0.055555555000000006,0.0,0.8,5,3.0,2,1,13,0,0,0.0,0.0,1.0
1687,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,1.0,1,3,3,1,0,0.0,0.0,1.0
1688,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,4.1858851116856936e-05,0.2,0.0,0.0,5,1.0,8,4,11,1,0,0.0,0.0,1.0
1689,0.0,0.0002941392749466873,0.0,0.00045531120520876016,19.0,0.011908843142745798,0.0,0.0,0.8,5,2.0,4,1,6,0,0,0.0,0.0,1.0
1690,0.0,0.0002941392749466873,0.0,0.00045531120520876016,46.0,4.1858851116856936e-05,0.173913045,0.0,1.0,5,3.0,2,3,13,1,0,0.0,0.0,1.0
1691,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.0,0.0,5,2.0,2,1,3,0,0,0.0,0.0,1.0
1692,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.2,5,3.0,2,3,6,0,0,0.0,0.0,1.0
1693,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,1.0,1,2,2,0,0,0.0,0.0,1.0
1694,0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.012766949590641365,0.0,0.0,0.0,5,2.0,2,3,4,0,0,0.0,0.0,1.0
1695,0.0,0.0002941392749466873,0.0,0.00045531120520876016,86.0,4.1858851116856936e-05,0.06976744,0.0,0.6,5,2.0,5,3,3,0,0,0.0,0.0,1.0
1696,0.0,0.0002941392749466873,2.0,0.0063743568729226424,63.0,4.1858851116856936e-05,0.03076923,0.0,0.0,5,2.0,2,6,4,0,0,0.0,0.0,1.0
1697,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0008790358734539957,0.0,0.0,0.0,5,4.0,5,1,13,0,0,0.0,0.0,1.0
1698,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.6,5,1.0,1,2,3,0,0,0.0,0.0,1.0
1699,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.010297277374746805,0.416666665,0.0,0.8,5,3.0,2,8,13,0,0,0.0,0.0,1.0
1700,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,0.021138719814012753,0.0,0.0,0.0,5,1.0,1,3,3,0,0,0.0,0.0,1.0
1701,0.0,0.0002941392749466873,0.0,0.00045531120520876016,0.0,4.1858851116856936e-05,1.0,0.0,0.0,5,2.0,2,8,3,0,0,0.0,0.0,1.0
1702,0.0,0.0002941392749466873,1.0,0.03596958521149205,18.0,4.1858851116856936e-05,0.0,0.0,0.0,5,4.0,1,1,4,1,0,0.0,0.0,1.0
1703,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,4.1858851116856936e-05,0.0,0.0,0.4,5,2.0,2,3,4,0,0,0.0,0.0,1.0
1704,0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,4.1858851116856936e-05,0.0,0.052540745874079205,0.0,5,2.0,2,1,1,0,1,0.0,0.0,1.0
1705,0.0,0.0002941392749466873,0.0,0.00045531120520876016,79.0,4.1858851116856936e-05,0.091290895,0.0,0.0,5,3.0,2,3,3,0,0,0.0,0.0,1.0
1706,0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.031498785465434845,0.09090909,0.0,0.0,5,2.0,2,1,13,0,0,0.0,0.0,1.0
1707,0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,4.1858851116856936e-05,0.0,0.0,0.0,5,2.0,4,9,5,0,0,0.0,0.0,1.0
1708,0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.046547042441944915,0.0,0.0,0.6,5,2.0,2,5,1,0,0,0.0,0.0,1.0
1709,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0224991324753106,0.0,0.0,0.0,5,2.0,2,9,2,0,0,0.0,0.0,1.0
1710,0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.00025115310670114163,0.5,0.0,0.0,5,1.0,1,3,6,0,0,0.0,0.0,1.0
1711,0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.018886713623925848,0.0,0.0,0.0,5,2.0,2,7,2,0,0,0.0,0.0,1.0
1712,0.0,0.0002941392749466873,0.0,0.00045531120520876016,25.0,0.05531647175092644,0.0,0.0,0.8,5,2.0,10,1,1,0,0,0.0,0.0,1.0
1713,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.6,5,1.0,2,3,2,0,0,0.0,0.0,1.0
1714,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.0010883301290382805,0.6666666649999999,0.0,0.0,5,3.0,2,3,4,0,0,0.0,0.0,1.0
1715,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,2.0,4,1,3,0,0,0.0,0.0,1.0
1716,0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,4.1858851116856936e-05,0.11111111000000001,0.0,0.0,5,2.0,2,9,4,1,0,0.0,0.0,1.0
1717,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.006781133880930824,0.0,0.0,0.2,5,2.0,2,1,4,0,0,0.0,0.0,1.0
1718,0.0,0.0002941392749466873,0.0,0.00045531120520876016,39.0,4.1858851116856936e-05,0.0,0.0,0.4,5,4.0,1,3,4,0,0,0.0,0.0,1.0
1719,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.004562614771737406,0.0,0.0,0.0,5,4.0,1,3,4,0,0,0.0,0.0,1.0
1720,0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,4.1858851116856936e-05,0.0,0.0,0.0,5,3.0,2,4,2,0,0,0.0,0.0,1.0
1721,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,4.1858851116856936e-05,0.0,0.0,0.0,5,3.0,2,1,6,1,0,0.0,0.0,1.0
1722,0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.010046124268045664,0.244444445,0.0,0.0,5,3.0,2,1,3,1,0,0.0,0.0,1.0
1723,0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.0033487080893485547,0.125,0.0,0.0,5,2.0,2,2,4,1,0,0.0,0.0,1.0
1724,0.0,0.0002941392749466873,1.0,0.0009106224104175203,93.0,4.1858851116856936e-05,0.10556391000000001,0.0,1.0,5,3.0,2,1,5,1,0,0.0,0.0,1.0
1725,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.006278827667528541,0.0,0.0,0.0,5,1.0,1,1,3,0,0,0.0,0.0,1.0
1726,0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.03746367174958696,0.0,0.0,0.0,5,2.0,2,7,4,0,0,0.0,0.0,1.0
1727,0.0,0.0002941392749466873,0.0,0.00045531120520876016,36.0,4.1858851116856936e-05,0.20833333499999998,0.0,0.8,5,2.0,2,6,13,0,0,0.0,0.0,1.0
1728,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0021348014069597038,0.0,0.0,0.0,5,2.0,2,8,4,0,0,0.0,0.0,1.0
1729,0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,4.1858851116856936e-05,0.333333335,0.0,0.0,5,2.0,2,1,4,0,0,0.0,0.0,1.0
1730,0.0,0.0002941392749466873,0.0,0.00045531120520876016,89.0,4.1858851116856936e-05,0.012643680000000001,0.0,0.8,5,1.0,1,6,6,0,0,0.0,0.0,1.0
1731,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.028966324972865,0.0,0.0,0.6,5,2.0,2,2,3,0,0,0.0,0.0,1.0
1732,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.0,0.6,5,2.0,2,3,3,0,0,0.0,0.0,1.0
1733,0.0,0.0002941392749466873,1.0,0.0011382780130219003,43.0,4.1858851116856936e-05,0.079545455,0.0,0.6,5,1.0,1,1,2,0,0,0.0,0.0,1.0
1734,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,2.0,2,1,4,0,0,0.0,0.0,1.0
1735,0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.04753072544319105,0.33229813500000005,0.0,0.8,5,2.0,5,1,11,0,0,0.0,0.0,1.0
1736,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,1.0,1,3,3,0,0,0.0,0.0,1.0
1737,0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.01248440234560258,0.0,0.0,0.0,5,2.0,2,3,1,0,0,0.0,0.0,1.0
1738,0.0,0.0002941392749466873,0.0,0.00045531120520876016,27.0,4.1858851116856936e-05,0.074074075,0.0,0.0,5,3.0,2,3,3,0,0,0.0,0.0,1.0
1739,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0011301889801551372,0.0,0.0,0.0,5,4.0,1,1,1,0,0,0.0,0.0,1.0
1740,0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.05699082579560072,0.083333335,0.0,0.6,5,2.0,2,6,3,0,0,0.0,0.0,1.0
1741,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.006571839625346539,0.0,0.0,0.2,5,2.0,2,5,1,0,0,0.0,0.0,1.0
1742,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,1.0,1,1,3,0,0,0.0,0.0,1.0
1743,0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,4.1858851116856936e-05,0.0,0.0,0.4,5,3.0,2,4,13,0,0,0.0,0.0,1.0
1744,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0015487774913237066,0.333333335,0.0,0.0,5,2.0,5,3,6,0,0,0.0,0.0,1.0
1745,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,3.0,2,9,13,0,0,0.0,0.0,1.0
1746,0.0,0.0002941392749466873,0.0,0.00045531120520876016,40.0,4.1858851116856936e-05,0.09196428499999999,0.0,0.0,5,2.0,4,1,6,0,0,0.0,0.0,1.0
1747,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.019422506918221616,0.0,0.0,0.0,5,2.0,2,3,2,0,0,0.0,0.0,1.0
1748,0.0,0.0002941392749466873,0.0,0.00045531120520876016,42.0,4.1858851116856936e-05,0.0,0.0,0.0,5,2.0,2,2,3,0,0,0.0,0.0,1.0
1749,0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.003244060961556412,0.035714285,0.0,0.0,5,3.0,2,1,1,0,0,0.0,0.0,1.0
1750,0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,4.1858851116856936e-05,0.42857143,0.0,0.8,5,3.0,2,6,13,0,0,0.0,0.0,1.0
1751,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.008539205627838815,0.0625,0.0,0.0,5,2.0,2,5,2,1,0,0.0,0.0,1.0
1752,0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,0.036450687552559015,0.055555555000000006,0.0,0.0,5,3.0,2,4,2,1,0,0.0,0.0,1.0
1753,0.0,0.0002941392749466873,0.0,0.00045531120520876016,57.0,4.1858851116856936e-05,0.035714285,0.0,0.8,5,2.0,2,3,11,0,0,0.0,0.0,1.0
1754,0.0,0.0002941392749466873,0.0,0.00045531120520876016,45.0,4.1858851116856936e-05,0.022727275,0.0,0.8,5,4.0,2,3,4,0,0,0.0,0.0,1.0
1755,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.007806675733293819,0.125,0.0,0.0,5,1.0,1,3,2,1,0,0.0,0.0,1.0
1756,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.00313941383376427,0.0,0.0,0.8,5,2.0,2,1,13,0,0,0.0,0.0,1.0
1757,0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,4.1858851116856936e-05,0.0,0.0,0.8,5,1.0,1,1,2,0,0,0.0,0.0,1.0
1758,0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.02424464656688354,0.0,0.06004774004774004,0.0,5,2.0,5,3,6,1,1,0.0,0.0,1.0
1759,0.0,0.0002941392749466873,0.0,0.00045531120520876016,22.0,0.10321974096905753,0.015151514999999999,0.0,0.8,5,2.0,2,6,1,0,0,0.0,0.0,1.0
1760,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.01008798311916252,0.0,0.06035574035574035,0.2,5,2.0,2,3,2,0,1,1.0,0.0,0.0
1761,0.0,0.0002941392749466873,2.0,0.0072849792833401626,15.0,4.1858851116856936e-05,0.0,0.0,0.0,5,2.0,2,1,4,1,0,0.0,0.0,1.0
1762,0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.014870356859263426,0.0,0.12733964733964734,0.0,5,1.0,1,6,5,0,1,1.0,0.0,0.0
1763,0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.000669741617869711,0.333333335,0.0,0.4,5,2.0,2,4,1,0,0,0.0,0.0,1.0
1764,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.007000892849294323,0.0,0.0,0.0,5,2.0,10,1,4,1,0,0.0,0.0,1.0
1765,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0054835094963082585,0.0,0.0,0.0,5,4.0,1,1,3,0,0,0.0,0.0,1.0
1766,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.001737142321349563,0.0,0.0,0.0,5,4.0,1,1,3,0,0,0.0,0.0,1.0
1767,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.0,0.6,5,2.0,2,1,3,0,0,0.0,0.0,1.0
1768,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,3.0,2,1,3,0,0,0.0,0.0,1.0
1769,0.0,0.0002941392749466873,0.0,0.00045531120520876016,30.0,4.1858851116856936e-05,0.033333335,0.0,0.0,5,2.0,5,8,4,0,0,0.0,0.0,1.0
1770,0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.030556961315305563,0.0625,0.0,0.0,5,2.0,4,1,3,0,0,0.0,0.0,1.0
1771,0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.014859892146484211,0.0,0.0,0.0,5,2.0,7,1,2,1,0,1.0,0.0,0.0
1772,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.004395179367269978,0.0,0.0,0.0,5,2.0,10,2,2,0,0,0.0,0.0,1.0
1773,0.0,0.0002941392749466873,0.0,0.00045531120520876016,25.0,0.03786970260542047,0.18000000000000002,0.0,0.0,5,2.0,2,3,4,0,0,0.0,0.0,1.0
1774,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.02170381430409032,0.125,0.0,0.0,5,1.0,1,2,4,0,0,0.0,0.0,1.0
1775,0.0,0.0002941392749466873,3.0,0.00045531120520876016,59.0,0.1233831495520475,0.016393445000000003,0.0,0.0,5,1.0,1,6,2,1,1,0.0,0.0,1.0
1776,0.0,0.0002941392749466873,0.0,0.00045531120520876016,29.0,0.031038338103149418,0.0,0.0,0.0,5,1.0,1,2,4,0,0,0.0,0.0,1.0
1777,0.0,0.0002941392749466873,1.0,0.00045531120520876016,34.0,4.1858851116856936e-05,0.10238095,0.0,0.8,5,3.0,2,1,3,0,0,0.0,0.0,1.0
1778,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.002344095662543988,0.0,0.0,0.4,5,3.0,2,1,13,0,0,0.0,0.0,1.0
1779,0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.010171700821396235,0.333333335,0.0,0.0,5,3.0,2,4,3,0,0,0.0,0.0,1.0
1780,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.06029767503383242,0.0,0.0,0.0,5,2.0,2,4,2,0,0,0.0,0.0,1.0
1781,0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,4.1858851116856936e-05,0.0,0.0,0.0,5,1.0,1,1,4,0,0,0.0,0.0,1.0
1782,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,4.1858851116856936e-05,0.0,0.0,1.0,5,2.0,2,1,4,1,0,0.0,0.0,1.0
1783,0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,4.1858851116856936e-05,0.03846154,0.0,0.0,5,1.0,1,1,15,0,0,0.0,0.0,1.0
1784,0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,4.1858851116856936e-05,0.024691360000000002,0.0,1.0,5,2.0,2,2,4,1,0,0.0,0.0,1.0
1785,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.0,0.2,5,2.0,2,2,13,0,0,0.0,0.0,1.0
1786,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.025157169521231017,0.0,0.0,0.0,5,1.0,1,4,3,0,0,0.0,0.0,1.0
1787,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,4.1858851116856936e-05,0.0,0.0,0.0,5,1.0,1,1,4,1,0,0.0,0.0,1.0
1788,0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,4.1858851116856936e-05,0.0,0.0,0.0,5,3.0,2,1,4,0,0,1.0,0.0,0.0
1789,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.0,5,2.0,2,2,1,0,0,0.0,0.0,1.0
1790,0.0,0.0002941392749466873,0.0,0.00045531120520876016,27.0,0.015069186402068497,0.0,0.0,0.0,5,1.0,1,7,2,1,0,0.0,0.0,1.0
1791,0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,4.1858851116856936e-05,0.0,0.0,0.0,5,2.0,2,6,4,1,1,0.0,0.0,1.0
1792,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.0023859545136608452,0.0,0.0,0.8,5,2.0,2,1,13,0,0,0.0,0.0,1.0
1793,0.0,0.0002941392749466873,1.0,0.005919045667713883,57.0,4.1858851116856936e-05,0.07758620499999999,0.0,0.0,5,2.0,2,4,6,0,0,0.0,0.0,1.0
1794,0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.012486495288158424,0.0,0.0,0.0,5,1.0,2,1,4,0,0,0.0,0.0,1.0
1795,0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.05616411348604279,0.0,0.0,0.6,5,4.0,1,3,4,0,1,1.0,0.0,0.0
1796,0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.01186698429162894,0.21739130499999998,0.0,0.6,5,2.0,2,1,3,0,0,0.0,0.0,1.0
1797,0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.003223131535997984,0.0,0.0,0.0,5,2.0,2,7,3,0,0,0.0,0.0,1.0
1798,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,4.1858851116856936e-05,0.0,0.0,0.6,5,3.0,2,1,1,0,0,0.0,0.0,1.0
1799,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.01010891254472095,0.4,0.0,0.0,5,1.0,1,1,3,0,0,0.0,0.0,1.0
1800,0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,0.022227049943051032,0.0,0.0,0.0,5,2.0,6,3,4,1,0,0.0,0.0,1.0
1801,0.0,0.0002941392749466873,0.0,0.00045531120520876016,62.0,0.09348965102694412,0.040983605000000006,0.0,0.4,5,2.0,2,6,4,0,0,0.0,0.0,1.0
1802,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0020929425558428466,0.0,0.0,0.0,5,3.0,2,3,3,0,0,0.0,0.0,1.0
1803,0.0,0.0002941392749466873,1.0,0.009106224104175203,27.0,0.06379498204464581,0.0,0.0,0.0,5,1.0,1,1,4,0,1,0.0,0.0,1.0
1804,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.002971978429296842,0.2,0.0,0.4,5,2.0,5,6,3,0,0,0.0,0.0,1.0
1805,0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,4.1858851116856936e-05,0.06818182,0.0,0.8,5,2.0,4,1,3,0,0,0.0,0.0,1.0
1806,0.0,0.0002941392749466873,0.0,0.00045531120520876016,25.0,4.1858851116856936e-05,0.06,0.15806165139498476,0.0,5,1.0,1,3,2,0,0,0.0,0.0,1.0
1807,0.0,0.0002941392749466873,0.0,0.00045531120520876016,17.0,4.1858851116856936e-05,0.19607843,0.0,0.0,5,3.0,2,3,4,0,0,0.0,0.0,1.0
1808,0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.014922680423159498,0.0,0.0,0.0,5,3.0,2,1,3,0,1,1.0,0.0,0.0
1809,0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.005190497538490261,0.0,0.0,0.0,5,2.0,2,4,13,0,0,0.0,0.0,1.0
1810,0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0011720478312719942,0.5,0.0,0.8,5,1.0,1,1,1,0,0,0.0,0.0,1.0
1811,0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.0029929078548552707,0.375,0.0,0.6,5,1.0,1,1,3,0,0,0.0,0.0,1.0
1812,0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.015257551232094352,0.0,0.0,0.8,5,2.0,2,2,1,0,0,0.0,0.0,1.0
1813,0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.01829231793806648,0.066666665,0.0,0.8,5,2.0,2,1,3,0,0,0.0,0.0,1.0
1814,0.0,0.0002941392749466873,0.0,0.00045531120520876016,31.0,0.04554243001514034,0.0,0.0,0.0,5,4.0,2,2,2,0,0,0.0,0.0,1.0
1815,0.0,0.0002941392749466873,0.0,0.00045531120520876016,119.0,4.1858851116856936e-05,0.0,0.0,0.0,5,2.0,2,1,2,0,0,0.0,0.0,1.0
1816,0.0,0.0002941392749466873,1.0,0.10608751081364112,16.0,0.014407816554422156,0.0,0.0,0.4,5,2.0,2,1,2,0,0,0.0,0.0,1.0
1817,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0030138372804136993,0.0,0.0,0.0,5,4.0,1,1,2,1,0,0.0,0.0,1.0
1818,0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,0.027375688630424437,0.041666665,0.0,0.8,5,4.0,1,9,1,0,0,0.0,0.0,1.0
1819,0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,4.1858851116856936e-05,0.833333335,0.0,0.0,5,3.0,2,3,13,0,0,0.0,0.0,1.0
1820,0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,4.1858851116856936e-05,0.025641025,0.0,0.8,5,1.0,1,2,1,0,0,0.0,0.0,1.0
1821,0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,4.1858851116856936e-05,0.010869565,0.0,0.0,5,2.0,2,1,13,0,0,0.0,0.0,1.0
1822,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.004750979601763262,0.0,0.0,0.0,5,3.0,2,1,6,0,0,0.0,0.0,1.0
1823,0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,0.6,5,3.0,2,3,13,0,0,0.0,0.0,1.0
1824,0.0,0.0002941392749466873,0.0,0.00045531120520876016,19.0,4.1858851116856936e-05,0.22368421,0.0,0.0,5,2.0,2,6,6,0,0,0.0,0.0,1.0
1825,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.038395031186937024,0.0,0.0,0.0,5,2.0,2,9,2,0,0,0.0,0.0,1.0
1826,0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0015906363424405636,0.0,0.0,0.2,5,2.0,2,6,3,0,0,0.0,0.0,1.0
1827,0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.023964192264400594,0.20833333499999998,0.0,0.4,5,7.0,1,6,3,0,0,0.0,0.0,1.0
1828,0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.042947181245895215,0.214285715,0.0,0.0,5,4.0,2,1,13,0,0,0.0,0.0,1.0
1829,0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.00711600468986568,0.07692307500000001,0.0,0.0,5,1.0,1,7,1,0,0,0.0,0.0,1.0
1830,0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,4.1858851116856936e-05,0.05,0.0,0.6,5,2.0,2,1,4,0,0,0.0,0.0,1.0
1831,0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.0058811685819184,0.0,0.0,0.0,5,3.0,2,3,2,0,0,0.0,0.0,1.0
1832,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0010464712779214235,0.2,0.0,0.0,5,1.0,1,1,4,1,0,0.0,0.0,1.0
1833,0.0,0.0002941392749466873,0.0,0.00045531120520876016,91.0,4.1858851116856936e-05,0.106741575,0.0,1.0,5,2.0,2,3,13,1,0,0.0,0.0,1.0
1834,0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.06866944525720381,0.125,0.0,0.8,5,2.0,2,1,13,0,0,0.0,0.0,1.0
1835,0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.030201161080812278,0.0,0.0,0.0,5,6.0,2,2,2,0,0,0.0,0.0,1.0
1836,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.0023859545136608452,0.2,0.0,0.0,5,3.0,2,3,1,1,0,0.0,0.0,1.0
1837,0.0,0.0002941392749466873,0.0,0.00045531120520876016,36.0,4.1858851116856936e-05,0.37837838,0.0,0.8,5,3.0,2,7,13,0,0,0.0,0.0,1.0
1838,0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0016324951935574206,0.6,0.0,0.6,5,2.0,5,1,3,0,0,0.0,0.0,1.0
1839,0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,4.1858851116856936e-05,0.25,0.0,0.4,5,2.0,2,1,7,0,0,0.0,0.0,1.0
1840,0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,4.1858851116856936e-05,1.0,0.0,0.6,5,3.0,2,1,13,0,0,0.0,0.0,1.0
1841,0.0,0.0002941392749466873,0.0,0.00045531120520876016,37.0,4.1858851116856936e-05,0.08095238000000002,0.0,0.0,5,3.0,2,3,1,0,0,0.0,0.0,1.0
1842,0.0,0.0002941392749466873,0.0,0.00045531120520876016,24.0,4.1858851116856936e-05,0.1875,0.0,1.0,5,1.0,1,7,4,1,0,0.0,0.0,1.0
1843,0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.0035161434938159822,0.166666665,0.0,0.6,5,2.0,2,4,6,0,0,0.0,0.0,1.0
