Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,"('New_Visitor',)","('Other',)","('Returning_Visitor',)"
0.0,0.0,0.0,0.0,8.0,185.0,0.025,0.033333333,0.0,0.0,12,3.0,2,3,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,29.0,1237.0,0.033333333,0.039761905,0.0,0.0,11,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,1.0,98.0,14.0,491.375,0.0,0.011904762,0.0,0.0,11,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,0.0,0.028571429,0.051322750999999986,0.0,0.0,12,3.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,5,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,107.25,0.0,0.025,0.0,0.0,12,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0203125,0.0,0.0,11,2.0,6,2,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,59.25,0.04,0.1,0.0,0.0,11,2.0,6,2,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.05,0.0,0.0,11,1.0,1,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2.0,2,5,1,0,0.0,0.0,1.0
0.0,0.0,2.0,199.0,30.0,0.0,0.00625,0.027083333,0.0,0.0,11,2.0,2,3,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.009586466,0.0,0.0,11,2.0,4,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,39.5,0.0,0.1,0.0,0.0,12,1.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,12,3.0,2,4,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,221.5,0.0,0.00625,0.0,0.0,12,1.0,1,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,14.0,1947.5,0.0,0.021428571,0.0,0.0,11,1.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,0.0,0.016666667,0.025,0.0,0.0,11,1.0,1,1,2,1,0.0,0.0,1.0
0.0,0.0,4.0,218.25,25.0,0.0,0.007142857,0.02202381,0.0,0.0,11,1.0,1,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,23.0,935.9,0.004347826,0.024637681,0.0,0.0,12,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.018181818,0.0,0.0,11,3.0,2,6,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.021428571,0.0,0.0,11,4.0,2,6,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.010526316,0.0,0.0,12,4.0,1,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,199.5,0.0,0.01,0.0,0.0,11,4.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.011111111000000002,0.0,0.0,11,2.0,2,5,6,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.011302211,0.0,0.0,11,1.0,1,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,210.5,0.030769231,0.046153846,0.0,0.0,12,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,124.5,0.0,0.1,0.0,0.0,12,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,12.0,0.033333333,0.133333333,0.0,0.0,12,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,171.5,0.0,0.022222222000000003,0.0,0.0,11,2.0,2,2,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,87.0,0.0,0.002941176,0.011552302,0.0,0.0,12,2.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0,2.0,139.75,141.0,0.0,0.0029449420000000003,0.02119383,0.0,0.0,12,2.0,5,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.021428571,0.0,0.0,12,1.0,1,2,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.03452381,0.0,0.0,11,3.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11,1.0,8,3,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,155.25,0.0,0.12,0.0,0.0,11,1.0,1,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,482.5,0.02,0.04,0.0,0.0,11,1.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,61.5,0.066666667,0.1,0.0,0.0,12,3.0,2,3,8,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,82.5,0.0,0.03,0.0,0.0,11,2.0,2,9,11,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,36.0,0.066666667,0.1,0.0,0.0,11,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,231.0,0.011764706000000002,0.029411765,0.0,0.0,11,2.0,10,7,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,42.0,0.0,0.02195122,0.040859466,0.0,0.0,11,1.0,1,1,13,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,579.0,0.0,0.033333333,0.0,0.0,12,1.0,1,7,3,1,0.0,0.0,1.0
0.0,0.0,2.0,40.0,152.0,0.0,0.003594771,0.02743431,0.0,0.0,11,2.0,2,4,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,38.75,0.12,0.120833333,0.0,0.0,11,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,70.5,0.0,0.05,0.0,0.0,12,3.0,2,7,2,0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.007692308,0.0,0.0,11,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,513.25,0.0,0.013333333,0.0,0.0,11,3.0,2,7,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,115.25,0.066666667,0.108333333,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,0.0,0.028571429,0.05714285700000001,0.0,0.0,12,2.0,2,6,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,94.0,0.0,0.1,0.0,0.0,11,2.0,4,2,8,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,5,2,1,0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,11.0,153.75,0.036363636,0.072727273,0.0,0.0,11,3.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.013947368,0.0,0.0,11,3.0,2,4,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,984.5,0.042857143,0.071428571,0.0,0.0,11,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,81.75,0.0,0.066666667,0.0,0.0,11,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1.0,1,4,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.015,0.0,0.0,12,2.0,4,1,2,1,0.0,0.0,1.0
0.0,0.0,1.0,30.5,24.0,0.0,0.0,0.008,0.0,0.0,11,2.0,2,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,160.5,0.0,0.05,0.0,0.0,11,1.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,0.0,0.023333333,0.031666667,0.0,0.0,11,3.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,302.0,0.0,0.04,0.0,0.0,12,8.0,13,9,20,0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,14.0,0.0,0.003571429,0.015986395,0.0,0.0,11,1.0,1,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,378.5,0.0044444440000000005,0.037777778,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,78.0,0.0,0.05,0.0,0.0,12,3.0,2,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,0.0,0.013333333,0.02,0.0,0.0,11,2.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,432.0,0.0,0.014285714,0.0,0.0,11,2.0,4,1,8,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.002941176,0.0,0.0,11,1.0,1,8,8,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,6,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,57.0,0.0,0.004464286,0.031964286,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,4.0,117.25,96.0,0.0,0.011,0.024119048,0.0,0.0,11,2.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,2612.0,0.0,0.033333333,0.0,0.0,12,8.0,13,9,20,0,0.0,1.0,0.0
0.0,0.0,2.0,193.0,102.0,0.0,0.010851648,0.024392801,0.0,0.0,11,2.0,2,3,2,1,0.0,0.0,1.0
0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.027509158,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,33.0,0.0,0.006060606,0.027272727000000004,0.0,0.0,11,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.1,0.0,0.0,12,1.0,1,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,163.0,0.05,0.1,0.0,0.0,12,2.0,2,3,11,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,0.0,0.016666667,0.071666667,0.0,0.0,11,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.002197802,0.0,0.0,11,3.0,2,3,6,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,190.5,0.090909091,0.109090909,0.0,0.0,12,1.0,1,6,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,8,8,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,0.0,0.016666667,0.0375,0.0,0.0,11,2.0,2,3,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,228.5,0.028571429,0.023809524,0.0,0.0,12,3.0,2,6,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.017117117,0.0,0.0,12,4.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.000468384,0.0,0.0,11,2.0,6,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,1352.0,0.022222222000000003,0.044444444000000013,0.0,0.0,11,4.0,1,7,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.025,0.0,0.0,11,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,25.0,644.875,0.0,0.044,0.0,0.0,11,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,887.0,0.054545455,0.096969697,0.0,0.0,11,2.0,5,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,161.0,0.033333333,0.1,0.0,0.0,11,1.0,8,1,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,137.5,0.0,0.066666667,0.0,0.0,11,2.0,2,2,11,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,41.5,0.0,0.1,0.0,0.0,12,2.0,2,5,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,220.5,0.027272727000000004,0.072727273,0.0,0.0,12,3.0,2,7,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,112.0,0.0,0.000223214,0.018229167,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,183.5,0.0,0.033333333,0.0,0.0,12,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.06,0.085,0.0,0.0,11,3.0,2,4,13,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,444.25,0.028571429,0.021428571,0.0,0.0,11,3.0,2,3,3,1,0.0,0.0,1.0
0.0,0.0,1.0,13.0,116.0,0.0,0.016480331,0.022530582,0.0,0.0,12,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,65.5,0.066666667,0.1,0.0,0.0,11,3.0,2,3,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,787.75,0.015384615,0.046153846,0.0,0.0,11,2.0,2,4,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.012903226,0.0,0.0,12,2.0,2,6,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.01969697,0.0,0.0,11,2.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,118.0,0.0,0.006779661,0.016468927,0.0,0.0,11,2.0,2,9,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,0.0,0.011111111000000002,0.035185185,0.0,0.0,11,3.0,2,5,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,124.75,0.0,0.028571429,0.0,0.0,12,4.0,6,4,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,8.0,2,9,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,790.0,0.0,0.05,0.0,0.0,11,8.0,1,4,3,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.01512605,0.0,0.0,11,2.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,42.0,772.625,0.004761905,0.019047619,0.0,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.007333333,0.0,0.0,12,2.0,2,7,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.02,0.0,0.0,12,1.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,1.0,36.5,40.0,0.0,0.0,0.022195122,0.0,0.0,11,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,281.9,0.02,0.04,0.0,0.0,12,1.0,8,1,6,0,0.0,0.0,1.0
0.0,0.0,2.0,20.0,28.0,1085.25,0.0,0.01,0.0,0.0,12,3.0,2,1,11,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1.0,1,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1.0,1,4,1,1,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,1,15,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.041666667,0.0,0.0,12,2.0,5,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,350.375,0.018181818,0.011688312,0.0,0.0,11,3.0,2,3,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,30.0,0.0,0.006666666999999999,0.014666667,0.0,0.0,11,1.0,1,3,2,1,0.0,0.0,1.0
0.0,0.0,1.0,0.0,131.0,0.0,0.006766917,0.028754539,0.0,0.0,12,3.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,234.5,0.1,0.133333333,0.0,0.0,11,1.0,1,7,10,1,0.0,0.0,1.0
0.0,0.0,1.0,0.0,21.0,472.5,0.019047619,0.019047619,0.0,0.0,11,1.0,1,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,146.375,0.075,0.0875,0.0,0.0,11,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.1,0.0,0.0,11,1.0,1,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,329.25,0.05,0.075,0.0,0.0,12,3.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,156.5,0.0,0.013333333,0.0,0.0,11,2.0,4,7,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,14.0,0.0,0.014285714,0.033333333,0.0,0.0,11,1.0,8,4,11,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,44.0,0.0,0.006818182,0.021969697000000003,0.0,0.0,11,4.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,0.0,0.00625,0.01467803,0.0,0.0,11,3.0,2,4,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,1032.9,0.0,0.013333333,0.0,0.0,11,2.0,4,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,253.25,0.0,0.02,0.0,0.0,12,3.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,57.0,0.05,0.075,0.0,0.0,11,1.0,1,1,8,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,8,1,11,0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.041666667,0.0,0.0,11,3.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,891.5,0.0,0.0125,0.0,0.0,12,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,557.35,0.0,0.029824561,0.0,0.0,11,1.0,1,3,3,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,1065.45,0.0,0.012345678999999998,0.0,0.0,11,2.0,2,3,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,15.0,593.75,0.0,0.014285714,0.0,0.0,11,1.0,8,3,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,166.0,0.0,0.05,0.0,0.0,12,8.0,13,9,20,0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,84.0,0.0,0.004703833,0.013205032,0.0,0.0,11,1.0,1,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,0.0,0.025,0.04375,0.0,0.0,11,3.0,2,4,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,29.0,631.775,0.021428571,0.05042517,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,46.0,0.0,0.016666667,0.0,0.0,12,6.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.036666667,0.0,0.0,12,1.0,1,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,4,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,33.0,655.875,0.0,0.015151515,0.0,0.0,11,2.0,2,2,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,443.0,0.030769231,0.053846154000000014,0.0,0.0,11,2.0,5,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.007142857,0.0,0.0,12,2.0,2,3,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.021428571,0.0,0.0,12,3.0,2,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,0.0,0.033333333,0.075,0.0,0.0,12,3.0,2,3,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2.0,2,5,2,1,0.0,0.0,1.0
0.0,0.0,1.0,12.0,22.0,1668.95,0.0,0.00952381,0.0,0.0,12,2.0,2,1,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,247.0,0.0,0.016666667,0.0,0.0,12,8.0,1,3,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.032359307000000004,0.0,0.0,11,2.0,2,1,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.002693603,0.0,0.0,11,4.0,2,4,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,131.0,0.0,0.033333333,0.0,0.0,11,1.0,8,4,6,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,0.0,0.028571429,0.05,0.0,0.0,11,3.0,2,4,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,205.5,0.028571429,0.038095238,0.0,0.0,11,2.0,2,3,13,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.029333333,0.0,0.0,12,2.0,2,2,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,82.75,0.028571429,0.085714286,0.0,0.0,11,2.0,2,7,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,68.25,0.033333333,0.044444444000000013,0.0,0.0,11,2.0,2,7,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0375,0.0,0.0,11,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.012903226,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,0.0,0.021978022000000003,0.047163947000000005,0.0,0.0,11,3.0,2,3,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,386.25,0.0,0.022222222000000003,0.0,0.0,12,3.0,2,6,6,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,21.0,0.0,0.00952381,0.042857143,0.0,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,1.0,8.0,31.0,0.0,0.0,0.025,0.0,0.0,12,4.0,1,1,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,58.5,0.0,0.066666667,0.0,0.0,12,3.0,2,8,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,51.0,0.0,0.008,0.0345,0.0,0.0,11,2.0,2,7,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,199.5,0.028571429,0.05714285700000001,0.0,0.0,11,2.0,4,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.066666667,0.0,0.0,11,2.0,2,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,19.0,0.066666667,0.133333333,0.0,0.0,11,2.0,5,3,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,182.625,0.0,0.008,0.0,0.0,12,3.0,2,8,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,28.0,0.0,0.007142857,0.032380952000000005,0.0,0.0,11,2.0,2,7,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,4,4,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,135.5,0.066666667,0.166666667,0.0,0.0,12,1.0,1,4,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,296.5,0.036363636,0.081818182,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,44.0,0.0,0.009090909,0.027272727000000004,0.0,0.0,12,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,55.0,0.0,0.005454545,0.008870523,0.0,0.0,11,1.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,157.0,0.008333333,0.033333333,0.0,0.0,11,3.0,2,7,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,48.5,0.05,0.1,0.0,0.0,12,2.0,2,9,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,2,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.024242424,0.0,0.0,11,3.0,3,3,11,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,4.0,2,1,8,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,16.0,0.0,0.033333333,0.051041667,0.0,0.0,12,3.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,60.25,0.033333333,0.066666667,0.0,0.0,11,2.0,2,7,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,43.5,0.14,0.18,0.0,0.0,11,3.0,3,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,332.125,0.036363636,0.090909091,0.0,0.0,11,2.0,2,6,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,331.0,0.0,0.014285714,0.0,0.0,11,1.0,1,7,10,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,392.5,0.0,0.02,0.0,0.0,11,1.0,1,2,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.1,0.0,0.0,11,2.0,2,4,8,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.004081633,0.0,0.0,11,3.0,2,7,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,28.0,0.0,0.014814815,0.009876543,0.0,0.0,12,8.0,13,9,20,0,0.0,1.0,0.0
