Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,"('New_Visitor',)","('Other',)","('Returning_Visitor',)"
0.0,0.0,0.0,0.0,200.0,0.0,0.006408856,0.024587384,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,305.5,0.0,0.028571429,0.0,0.0,11,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.007407406999999999,0.0,0.0,11,4.0,1,6,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,192.875,0.0,0.016666667,0.0,0.0,12,8.0,13,9,20,0,0.0,1.0,0.0
0.0,0.0,1.0,33.75,72.0,0.0,0.0,0.014851055,0.0,0.0,11,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,36.0,0.0,0.008333333,0.030925926,0.0,0.0,12,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,1,15,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,551.5,0.033333333,0.07777777799999999,0.0,0.0,11,3.0,2,4,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.010526316,0.0,0.0,11,2.0,2,2,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,181.0,0.066666667,0.1,0.0,0.0,12,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,3.0,2,2,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.066666667,0.0,0.0,11,2.0,2,8,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,84.0,0.0,0.01031746,0.014779942,0.0,0.0,11,1.0,1,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.1,0.0,0.0,12,1.0,1,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,54.5,0.0,0.04,0.0,0.0,12,2.0,5,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,58.0,3178.5,0.0,0.015789473999999998,0.0,0.0,11,2.0,2,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,1985.0,0.016666667,0.05,0.0,0.0,11,4.0,1,7,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,33.0,0.0,0.012121212,0.051717172,0.0,0.0,11,2.0,5,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.1,0.0,0.0,12,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,306.5,0.0,0.015625,0.0,0.0,12,1.0,1,4,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,54.0,0.0,0.003846154,0.024807692000000003,0.0,0.0,11,2.0,2,6,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,103.5,0.0,0.05714285700000001,0.0,0.0,11,2.0,2,2,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.05,0.0,0.0,11,2.0,2,3,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,38.5,0.066666667,0.1,0.0,0.0,11,2.0,10,7,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,28.0,447.0,0.0,0.033333333,0.0,0.0,11,2.0,2,7,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,4,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0125,0.0,0.0,11,2.0,4,1,3,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,12,3.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,3.0,2,1,13,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,371.0,0.0,0.00952381,0.0,0.0,11,2.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,2.0,45.75,42.0,0.0,0.0,0.008333333,0.0,0.0,12,1.0,1,6,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,1,1,1,0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.033333333,0.0,0.0,12,1.0,1,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,23.0,566.8,0.0,0.007971014,0.0,0.0,11,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,2189.5,0.00952381,0.028571429,0.0,0.0,11,4.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0,1.0,39.5,97.0,0.0,0.002749141,0.015832106000000002,0.0,0.0,11,2.0,5,6,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,876.25,0.0,0.004761905,0.0,0.0,12,2.0,2,2,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,75.5,0.0,0.066666667,0.0,0.0,12,3.0,2,4,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,1077.25,0.019047619,0.047619048,0.0,0.0,11,3.0,2,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,42.0,0.0,0.014634146,0.031939605,0.0,0.0,11,1.0,1,2,10,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1.0,1,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,354.5,0.028571429,0.04,0.0,0.0,11,2.0,2,4,8,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,111.0,0.0,0.009009009,0.024725635,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.075757576,0.0,0.0,12,1.0,1,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,9,13,0,0.0,0.0,1.0
0.0,0.0,2.0,861.0,12.0,2250.35,0.014285714,0.030952381,0.0,0.0,11,1.0,1,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1.0,8,8,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,219.0,0.0,0.025,0.0,0.0,12,2.0,5,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,5,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,143.5,0.0,0.016666667,0.0,0.0,12,1.0,1,8,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,1050.25,0.0,0.028571429,0.0,0.0,11,2.0,2,6,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,520.0,0.0,0.003703704,0.0,0.0,11,8.0,2,3,20,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0,0.0,0.04375,0.02875,0.0,0.0,12,1.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,577.75,0.018181818,0.033333333,0.0,0.0,11,3.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.023529412000000003,0.0,0.0,11,2.0,2,9,11,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.034375,0.0,0.0,11,2.0,2,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0125,0.0,0.0,12,3.0,12,1,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,283.75,0.0125,0.025,0.0,0.0,11,2.0,2,1,11,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.041666667,0.0,0.0,12,3.0,2,8,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.015384615,0.0,0.0,12,2.0,2,8,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,56.0,2749.15,0.000595238,0.023809524,0.0,0.0,11,2.0,2,1,8,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,49.0,0.0,0.00375,0.010664683,0.0,0.0,12,1.0,1,7,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,58.5,0.0,0.066666667,0.0,0.0,12,2.0,4,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,11,3.0,2,9,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,52.5,0.0,0.083333333,0.0,0.0,11,1.0,1,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,6,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,975.5,0.08,0.1,0.0,0.0,11,3.0,2,3,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,44.0,0.0,0.004545455,0.027272727000000004,0.0,0.0,12,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,134.75,0.083333333,0.124444444,0.0,0.0,11,1.0,1,2,1,0,0.0,0.0,1.0
0.0,0.0,2.0,162.5,49.0,0.0,0.004,0.027944444,0.0,0.0,12,2.0,2,1,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2.0,2,4,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,0.0,0.017647059,0.04,0.0,0.0,11,3.0,2,4,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,364.75,0.025,0.025,0.0,0.0,11,2.0,6,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,100.0,0.0,0.012,0.037666667,0.0,0.0,12,2.0,6,3,1,0,0.0,0.0,1.0
0.0,0.0,4.0,115.8,95.0,0.0,0.005342080999999999,0.011832634,0.0,0.0,11,1.0,1,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,11,1.0,1,1,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,56.5,0.0,0.1,0.0,0.0,11,2.0,2,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.022222222000000003,0.0,0.0,12,1.0,1,6,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,21.0,0.0,0.028571429,0.043174603,0.0,0.0,11,1.0,1,8,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,1102.5,0.04,0.090625,0.0,0.0,12,1.0,1,6,2,1,0.0,0.0,1.0
0.0,0.0,1.0,20.0,48.0,0.0,0.020408163,0.033747213,0.0,0.0,12,3.0,2,1,10,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,0.0,0.0125,0.035416667,0.0,0.0,11,3.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,53.0,0.066666667,0.088888889,0.0,0.0,11,1.0,1,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,136.75,0.0,0.038095238,0.0,0.0,12,3.0,2,9,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,95.0,0.0,0.00212766,0.010851064,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,109.25,0.0,0.08,0.0,0.0,11,2.0,10,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,139.0,0.0,0.066666667,0.0,0.0,12,2.0,10,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.1,0.0,0.0,11,1.0,1,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0,1245.25,0.0,0.015384615,0.0,0.0,12,2.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,48.0,3972.0,0.0,0.020991254,0.0,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,120.5,0.05,0.1125,0.0,0.0,12,3.0,2,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,226.0,0.0,0.023076923,0.0,0.0,12,2.0,2,9,8,0,1.0,0.0,0.0
0.0,0.0,1.0,9.0,48.0,1512.75,0.004081633,0.033469388,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,591.9,0.03015873,0.05714285700000001,0.0,0.0,12,1.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.023992674,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,2.0,13.5,38.0,0.0,0.0,0.027916667000000003,0.0,0.0,12,4.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.075,0.0,0.0,12,3.0,2,2,3,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.022222222000000003,0.0,0.0,12,4.0,1,3,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,27.5,0.1,0.15,0.0,0.0,12,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,650.25,0.0,0.025,0.0,0.0,11,6.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,54.5,0.0,0.066666667,0.0,0.0,11,2.0,5,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,402.0,0.0,0.066666667,0.0,0.0,11,4.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,0.0,0.025,0.094444444,0.0,0.0,11,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,306.25,0.053571429,0.052592593,0.0,0.0,11,3.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,273.75,0.02,0.053333333,0.0,0.0,11,1.0,1,2,8,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,79.5,0.0,0.066666667,0.0,0.0,12,4.0,1,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,0.0,0.014814815,0.022751323,0.0,0.0,12,2.0,2,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,668.0,0.0,0.022222222000000003,0.0,0.0,11,2.0,4,9,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,269.25,0.0,0.008333333,0.0,0.0,11,3.0,2,1,11,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.009090909,0.0,0.0,12,2.0,2,2,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,89.5,0.04,0.053333333,0.0,0.0,12,1.0,1,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,734.25,0.0,0.015384615,0.0,0.0,12,2.0,2,9,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,28.0,0.0,0.032183908,0.046360153,0.0,0.0,12,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.011111111000000002,0.0,0.0,11,1.0,1,9,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,46.75,0.0,0.04,0.0,0.0,12,1.0,1,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,12,3.0,7,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,76.0,0.0,0.008,0.025492063,0.0,0.0,11,1.0,2,1,10,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.024691358,0.0,0.0,11,3.0,3,1,11,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0,221.5,0.0,0.020512821,0.0,0.0,11,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,461.0,0.036363636,0.054545455,0.0,0.0,12,2.0,2,5,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,0.0,0.016666667,0.035714286,0.0,0.0,11,3.0,2,1,13,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,51.0,0.0,0.04,0.0,0.0,11,3.0,2,3,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0,2.0,34.0,144.0,0.0,0.005517241,0.0165084,0.0,0.0,11,2.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,1773.25,0.04375,0.072916667,0.0,0.0,11,2.0,2,3,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,496.0,0.018181818,0.063636364,0.0,0.0,12,3.0,12,2,3,0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,11.0,0.0,0.05,0.083333333,0.0,0.0,12,3.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,0.0,0.021052632,0.036842105,0.0,0.0,11,2.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,11,1.0,8,9,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,914.5,0.0,0.028571429,0.0,0.0,11,2.0,2,2,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,0.0,0.014814815,0.022222222000000003,0.0,0.0,12,3.0,2,3,3,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.0,842.75,0.0,0.04,0.0,0.0,12,2.0,5,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.023529412000000003,0.0,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,0.0,0.083333333,0.0875,0.0,0.0,12,1.0,1,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,221.0,0.0,0.025,0.0,0.0,12,3.0,2,1,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,48.0,0.0,0.017391304,0.050362319,0.0,0.0,12,2.0,2,5,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,51.0,0.0,0.036000000000000004,0.050333333,0.0,0.0,12,2.0,2,6,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,0.0,0.015,0.026666667,0.0,0.0,11,2.0,4,6,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.017777778,0.0,0.0,12,2.0,2,9,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,70.0,0.0,0.066666667,0.0,0.0,11,1.0,1,2,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.022222222000000003,0.0,0.0,12,1.0,1,3,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,94.8,0.07,0.057777778,0.0,0.0,11,3.0,2,7,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.015104167,0.0,0.0,11,2.0,2,6,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,84.0,0.15,0.166666667,0.0,0.0,11,3.0,2,6,3,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,79.75,0.0,0.025,0.0,0.0,12,2.0,4,1,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,18.0,0.05,0.1,0.0,0.0,11,2.0,2,1,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.009000000000000001,0.0,0.0,12,2.0,2,1,8,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,35.5,0.0,0.1,0.0,0.0,12,2.0,6,1,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.025,0.0,0.0,11,2.0,4,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,93.0,0.0,0.04,0.0,0.0,11,2.0,2,1,3,1,0.0,0.0,1.0
0.0,0.0,2.0,248.5,121.0,0.0,0.009985097,0.026514442000000003,0.6245103879999999,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,53.0,0.066666667,0.111111111,0.0,0.0,12,2.0,5,3,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,0.0,0.04,0.023333333,0.0,0.0,11,3.0,2,6,11,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,252.75,0.0,0.016666667,0.0,0.0,12,2.0,2,7,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.017283951000000002,0.0,0.0,11,2.0,2,9,10,0,0.0,0.0,1.0
0.0,0.0,1.0,15.0,103.0,0.0,0.00751634,0.035131628,0.0,0.0,11,1.0,1,4,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,512.25,0.0,0.014285714,0.0,0.0,12,3.0,2,1,11,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,4,7,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,113.0,0.0,0.003896104,0.030191572000000007,0.0,0.0,11,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,426.5,0.0,0.02,0.0,0.0,11,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.02,0.04,0.0,0.0,11,2.0,4,1,10,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,60.0,0.0,0.006666666999999999,0.021944444,0.0,0.0,12,2.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,4.0,8.0,66.0,0.0,0.022887324,0.044913928,0.0,0.0,12,2.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,896.5,0.0,0.033333333,0.0,0.0,12,2.0,2,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,159.0,0.0,0.008962264000000001,0.018569755,0.0,0.0,11,3.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.015666667,0.0,0.0,12,2.0,2,3,2,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,31.0,445.625,0.019354839,0.030322581,0.0,0.0,11,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,549.2,0.019230769,0.045421245,0.0,0.0,11,3.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,8,6,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,138.375,0.0,0.025,0.0,0.0,12,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,24.0,445.0,0.0,0.033333333,0.0,0.0,12,2.0,2,3,2,0,1.0,0.0,0.0
0.0,0.0,1.0,10.0,88.0,0.0,0.01247191,0.030501264,0.0,0.0,11,2.0,4,7,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,30.0,1438.0,0.0,0.013793103,0.0,0.0,11,4.0,1,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,125.5,0.007407406999999999,0.022222222000000003,0.0,0.0,11,3.0,2,4,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,143.25,0.0,0.05,0.0,0.0,12,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,145.5,0.0,0.05,0.0,0.0,11,1.0,1,3,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,117.75,0.0,0.04,0.0,0.0,12,1.0,1,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,3.0,2,3,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,1368.0,0.004545455,0.013636364,0.0,0.0,11,2.0,5,7,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,116.0,0.0,0.00015674,0.022635468,0.0,0.0,11,2.0,2,1,10,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,186.25,0.05,0.066666667,0.0,0.0,11,3.0,2,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,45.0,801.05,0.0044444440000000005,0.019444444,0.0,0.0,12,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,92.25,0.041666667,0.066666667,0.0,0.0,11,3.0,2,4,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,3.0,2,3,1,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,1558.25,0.0,0.013244048,0.0,0.0,11,3.0,2,3,2,1,1.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,312.35,0.0,0.041666667,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,573.75,0.0,0.018181818,0.0,0.0,11,3.0,2,8,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,16.0,241.4,0.029166667,0.045833333,0.0,0.0,11,3.0,2,6,13,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,49.0,0.0,0.008163265,0.034693878,0.0,0.0,11,2.0,2,8,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,38.0,0.0,0.011111111000000002,0.024532828,0.0,0.0,11,1.0,1,1,3,1,0.0,0.0,1.0
0.0,0.0,1.0,0.0,94.0,3085.25,0.0,0.00609319,0.0,0.0,11,2.0,2,2,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,107.0,0.0,0.001094276,0.01972313,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2.0,2,6,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,53.0,0.0,0.000754717,0.006528045,0.0,0.0,11,3.0,2,1,11,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,70.5,0.0,0.1,0.0,0.0,11,2.0,10,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,82.5,0.0,0.033333333,0.0,0.0,12,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,33.0,0.0,0.006060606,0.03030303,0.0,0.0,11,2.0,2,3,1,1,0.0,0.0,1.0
0.0,0.0,3.0,34.3,137.0,0.0,0.009993099,0.021710569,0.0,0.0,11,1.0,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,203.5,0.018181818,0.042424242,0.0,0.0,12,4.0,5,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,254.5,0.0,0.033333333,0.0,0.0,11,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,155.5,0.1,0.15,0.0,0.0,12,3.0,2,3,1,1,0.0,0.0,1.0
