Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,New_Visitor,Other,Returning_Visitor,PageValues
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0201193350409857,0.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0015487774913237066,0.5,0.6,5.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.01979923657827333,0.15277778,0.8,5.0,2.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.02632921735250301,0.07142857,0.0,5.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.005441650645191402,0.0,0.0,5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0044370382183868354,0.2,0.0,5.0,2.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.011490254631577228,0.0,0.0,5.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.0201193350409857,0.0,0.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.010129841970279378,0.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,34.0,0.0201193350409857,0.102941175,0.8,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,90.0,0.0201193350409857,0.01111111,0.8,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0016743540446742774,0.2,0.4,5.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,27.0,0.0201193350409857,0.25595238,0.8,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.02266656787977803,0.0,0.0,5.0,2.0,2.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,0.0201193350409857,0.025,0.8,5.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,14.0,0.009313594373500668,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.008650912898966443,85.0,0.0201193350409857,0.015345270000000001,0.6,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.003997520281659838,0.07692307500000001,0.4,5.0,2.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.011301889801551373,0.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.008650912898966443,36.0,0.0201193350409857,0.16216216000000003,1.0,5.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,44.0,0.0229386504120376,0.3,0.6,5.0,3.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.06176273482292241,0.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,2.0,10.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0007534593201034249,0.333333335,0.4,5.0,2.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.013583197187420074,0.0,0.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0002941392749466873,2.0,0.07467103765423667,62.0,0.0201193350409857,0.01612903,0.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.08495253834166115,0.0,0.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.018459753342533906,0.0,0.8,5.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,17.0,0.05680246096557486,0.0,0.6,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.016743540446742772,0.0,0.0,5.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.009732182884669236,0.07692307500000001,0.0,5.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.006906710434281395,0.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.0201193350409857,0.4375,0.2,5.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.02549742749169057,63.0,0.061258335666964286,0.0,0.0,5.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.022677036010369345
0.0,0.0002941392749466873,0.0,0.00045531120520876016,22.0,0.016890046425651773,0.23809523999999999,0.8,5.0,3.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.8,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0005860239156359971,0.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,89.0,0.0201193350409857,0.07183908,0.8,5.0,2.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.009041511841241098,0.2,0.6,5.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,41.0,0.0201193350409857,0.04878049000000001,0.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.013750632591887503,0.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,58.0,0.0201193350409857,0.035714285,0.8,5.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.006906710434281395,0.2,0.0,5.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0015487774913237066,0.0,0.0,5.0,2.0,7.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.001297624384622565,0.916666665,0.8,5.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,42.0,0.0201193350409857,0.046703295,0.0,5.0,2.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.009229876671266953,0.09090909,0.6,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.009561535309383962,13.0,0.0201193350409857,0.142857145,0.0,5.0,3.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,3.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.006027674560827399,0.27777778,1.0,5.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.07796211020514605,0.0,0.0,5.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.03415682251135526,0.25,0.2,5.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.005609086049658829,0.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.0035161434938159822,0.22222222000000003,0.6,5.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.0010464712779214235,0.214285715,0.8,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.01274183427997125,0.0,0.0,5.0,2.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.2463797130463797
0.0,0.0002941392749466873,0.0,0.00045531120520876016,31.0,0.0201193350409857,0.034482759999999994,0.0,5.0,3.0,2.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0030766255570889847,0.0,0.0,5.0,2.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.008832217585656813,0.045454545,0.0,5.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.019569012897130617,0.0,0.0,5.0,1.0,8.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,22.0,0.0201193350409857,0.19047619,0.0,5.0,2.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,13.0,0.013604126612978504,0.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.007785746307735391,0.0,0.6,5.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.0201193350409857,0.333333335,0.8,5.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,2.0,0.08844420161180166,106.0,0.0201193350409857,0.044392525,1.0,5.0,3.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0007534593201034249,0.0,0.0,5.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,0.0010464712779214235,0.0,0.0,5.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,26.0,0.043020434235349715,0.0,0.2,5.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,2.0,0.03505896280107453,35.0,0.0201193350409857,0.0,0.0,5.0,2.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.004981203282905976,0.25,0.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.007032286987631965,0.11111111000000001,0.0,5.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.0015069186402068497,0.333333335,0.6,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.002427813364777702,0.5,0.0,5.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.8,5.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0010883301290382805,0.6,0.8,5.0,2.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.006509051348671253,0.0,0.2,5.0,2.0,2.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.004981203282905976,0.0,0.2,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,9.0,0.0058393097308015425,0.11111111000000001,0.6,5.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,47.0,0.0201193350409857,0.21276595499999998,0.0,5.0,3.0,2.0,6.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.02076199015396104,0.055555555000000006,0.8,5.0,3.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0201193350409857,0.2,0.0,5.0,1.0,8.0,4.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,19.0,0.011908843142745798,0.0,0.8,5.0,2.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,46.0,0.0201193350409857,0.173913045,1.0,5.0,3.0,2.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.2,5.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.012766949590641365,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,86.0,0.0201193350409857,0.06976744,0.6,5.0,2.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,2.0,0.0063743568729226424,63.0,0.0201193350409857,0.03076923,0.0,5.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.0008790358734539957,0.0,0.0,5.0,4.0,5.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.6,5.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.010297277374746805,0.416666665,0.8,5.0,3.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,0.021138719814012753,0.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,0.0,4.1858851116856936e-05,1.0,0.0,5.0,2.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.03596958521149205,18.0,0.0201193350409857,0.0,0.0,5.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0201193350409857,0.0,0.4,5.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.0201193350409857,0.0,0.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.052540745874079205
0.0,0.0002941392749466873,0.0,0.00045531120520876016,79.0,0.0201193350409857,0.091290895,0.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.031498785465434845,0.09090909,0.0,5.0,2.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.0201193350409857,0.0,0.0,5.0,2.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,12.0,0.046547042441944915,0.0,0.6,5.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0224991324753106,0.0,0.0,5.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,3.0,0.00025115310670114163,0.5,0.0,5.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.018886713623925848,0.0,0.0,5.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,25.0,0.05531647175092644,0.0,0.8,5.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.6,5.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.0010883301290382805,0.6666666649999999,0.0,5.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,0.0201193350409857,0.11111111000000001,0.0,5.0,2.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.006781133880930824,0.0,0.2,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,39.0,0.0201193350409857,0.0,0.4,5.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.004562614771737406,0.0,0.0,5.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.0201193350409857,0.0,0.0,5.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.0201193350409857,0.0,0.0,5.0,3.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.010046124268045664,0.244444445,0.0,5.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,16.0,0.0033487080893485547,0.125,0.0,5.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.0009106224104175203,93.0,0.0201193350409857,0.10556391000000001,1.0,5.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,0.006278827667528541,0.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,15.0,0.03746367174958696,0.0,0.0,5.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,36.0,0.0201193350409857,0.208333335,0.8,5.0,2.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0021348014069597038,0.0,0.0,5.0,2.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,20.0,0.0201193350409857,0.333333335,0.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,89.0,0.0201193350409857,0.012643680000000001,0.8,5.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.028966324972865,0.0,0.6,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,2.0,4.1858851116856936e-05,1.0,0.6,5.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,1.0,0.0011382780130219003,43.0,0.0201193350409857,0.079545455,0.6,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,23.0,0.04753072544319105,0.33229813500000005,0.8,5.0,2.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,11.0,0.01248440234560258,0.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,27.0,0.0201193350409857,0.074074075,0.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,4.0,0.0011301889801551372,0.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,18.0,0.05699082579560072,0.083333335,0.6,5.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,6.0,0.006571839625346539,0.0,0.2,5.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,10.0,0.0201193350409857,0.0,0.4,5.0,3.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,5.0,0.0015487774913237066,0.333333335,0.0,5.0,2.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,1.0,4.1858851116856936e-05,1.0,0.0,5.0,3.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,40.0,0.0201193350409857,0.09196428499999999,0.0,5.0,2.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.019422506918221616,0.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,42.0,0.0201193350409857,0.0,0.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.003244060961556412,0.035714285,0.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,7.0,0.0201193350409857,0.42857143,0.8,5.0,3.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0002941392749466873,0.0,0.00045531120520876016,8.0,0.008539205627838815,0.0625,0.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
